,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.0009512499673292041,27.0,50.0,True,50,0.1,300
1,1,0.039594999980181456,35.0,102.0,True,50,0.1,300
2,2,0.04815249994862825,36.0,154.0,True,50,0.1,300
3,3,0.05560270801652223,36.0,205.0,True,50,0.1,300
4,4,0.06222691701259464,36.0,256.0,True,50,0.1,300
5,5,0.06993937492370605,36.0,307.0,True,50,0.1,300
6,6,0.07706470799166709,36.0,358.0,True,50,0.1,300
7,7,0.08416470792144537,36.0,409.0,True,50,0.1,300
8,8,0.09129433298949152,36.0,460.0,True,50,0.1,300
9,9,0.0983659999910742,36.0,511.0,True,50,0.1,300
10,10,0.10548337490763515,36.0,562.0,True,50,0.1,300
11,11,0.12170816701836884,36.0,613.0,True,50,0.1,300
12,12,0.13137579197064042,36.0,664.0,True,50,0.1,300
13,13,0.13917887501884252,36.0,715.0,True,50,0.1,300
14,14,0.14647916692774743,36.0,766.0,True,50,0.1,300
15,15,0.15362420794554055,36.0,817.0,True,50,0.1,300
16,16,0.1607490419410169,36.0,868.0,True,50,0.1,300
17,17,0.1679299999959767,36.0,919.0,True,50,0.1,300
18,18,0.17503433302044868,36.0,970.0,True,50,0.1,300
19,19,0.18211512500420213,36.0,1021.0,True,50,0.1,300
20,20,0.18939816695638,36.0,1072.0,True,50,0.1,300
21,21,0.19690783298574388,36.0,1123.0,True,50,0.1,300
22,22,0.2040404579602182,36.0,1174.0,True,50,0.1,300
23,23,0.2111617079935968,36.0,1225.0,True,50,0.1,300
24,24,0.2262835829751566,36.0,1276.0,True,50,0.1,300
25,25,0.23371175001375377,36.0,1327.0,True,50,0.1,300
26,26,0.24090758292004466,36.0,1378.0,True,50,0.1,300
27,27,0.2480783750070259,36.0,1429.0,True,50,0.1,300
28,28,0.25524141697678715,36.0,1480.0,True,50,0.1,300
29,29,0.26238433294929564,36.0,1531.0,True,50,0.1,300
