,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,4.0,50,0.0008685829816386104,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0]",50,0.05,300
1,300,10.0,2857,0.315971624921076,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.05,300
2,0,4.0,50,0.0008839169749990106,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0]",50,0.1,300
3,300,10.0,2857,0.4076980829704553,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.1,300
4,0,4.0,50,0.0009412500075995922,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0]",50,0.2,300
5,300,10.0,2755,0.210599708952941,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.2,300
6,0,4.0,50,0.0009112919215112925,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0]",50,0.4,300
7,300,10.0,2756,0.1685927079524845,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.4,300
8,0,4.0,50,0.0007721249712631106,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0]",50,0.6,300
9,300,10.0,2858,0.28677566698752344,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.6,300
10,0,4.0,50,0.0007485829992219806,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0]",50,0.8,300
11,300,10.0,2807,0.2006243329960853,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",50,0.8,300
