,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.02796841599047184,25.0,50.0,50,0.05,300
1,1,0.2702524580527097,17.0,102.0,50,0.05,300
2,2,0.2970966249704361,17.0,153.0,50,0.05,300
3,3,0.32015633303672075,13.0,205.0,50,0.05,300
4,4,0.34318541607353836,13.0,256.0,50,0.05,300
5,5,0.36587300000246614,13.0,307.0,50,0.05,300
6,6,0.3890637500444427,10.0,359.0,50,0.05,300
7,7,0.41276745800860226,10.0,410.0,50,0.05,300
8,8,0.43564741604495794,10.0,461.0,50,0.05,300
9,9,0.4585613750386983,10.0,512.0,50,0.05,300
10,10,0.48143100005108863,10.0,563.0,50,0.05,300
11,11,0.5048897500382736,10.0,614.0,50,0.05,300
12,12,0.5356807500356808,10.0,665.0,50,0.05,300
13,13,0.5661476249806583,9.0,717.0,50,0.05,300
14,14,0.5882742910180241,9.0,768.0,50,0.05,300
15,15,0.6175481660757214,9.0,819.0,50,0.05,300
16,16,0.6395846250234172,9.0,870.0,50,0.05,300
17,17,0.6699427909916267,7.0,922.0,50,0.05,300
18,18,0.6992581660160795,7.0,973.0,50,0.05,300
19,19,0.7214446660364047,7.0,1024.0,50,0.05,300
20,20,0.7453731250716373,7.0,1075.0,50,0.05,300
21,21,0.7757695000618696,6.0,1127.0,50,0.05,300
22,22,0.7982034580782056,5.0,1179.0,50,0.05,300
23,23,0.8274000830715522,5.0,1230.0,50,0.05,300
24,24,0.8495533750392497,5.0,1281.0,50,0.05,300
25,25,0.8799453329993412,5.0,1332.0,50,0.05,300
26,26,0.9021069160662591,5.0,1383.0,50,0.05,300
27,27,0.9327670410275459,5.0,1434.0,50,0.05,300
28,28,0.9549454160733148,5.0,1485.0,50,0.05,300
29,29,0.9820492910221219,5.0,1536.0,50,0.05,300
30,30,1.0065876659937203,5.0,1587.0,50,0.05,300
31,31,1.0309480410069227,5.0,1638.0,50,0.05,300
32,32,1.061015540966764,5.0,1689.0,50,0.05,300
33,33,1.0831939580384642,5.0,1740.0,50,0.05,300
34,34,1.1138933750335127,5.0,1791.0,50,0.05,300
35,35,1.1438037500483915,5.0,1842.0,50,0.05,300
36,36,1.1658907079836354,5.0,1893.0,50,0.05,300
37,37,1.1952504579676315,5.0,1944.0,50,0.05,300
38,38,1.2180797080509365,5.0,1995.0,50,0.05,300
39,39,1.2412694579688832,5.0,2046.0,50,0.05,300
40,40,1.2635040000313893,5.0,2097.0,50,0.05,300
41,41,1.2910239159828052,5.0,2148.0,50,0.05,300
42,42,1.330853124964051,5.0,2199.0,50,0.05,300
43,43,1.3530465409858152,5.0,2250.0,50,0.05,300
44,44,1.3820923330495134,5.0,2301.0,50,0.05,300
45,45,1.4042401249753311,5.0,2352.0,50,0.05,300
46,46,1.4333984999684617,5.0,2403.0,50,0.05,300
47,47,1.4554543329868466,5.0,2454.0,50,0.05,300
48,48,1.477458665962331,5.0,2505.0,50,0.05,300
49,49,1.5072915829950944,5.0,2556.0,50,0.05,300
50,50,1.5295360829913989,5.0,2607.0,50,0.05,300
51,51,1.5516386249801144,5.0,2658.0,50,0.05,300
52,52,1.5806666660355404,5.0,2709.0,50,0.05,300
53,53,1.602846791036427,5.0,2760.0,50,0.05,300
54,54,1.631952041061595,5.0,2811.0,50,0.05,300
55,55,1.6610681660240516,5.0,2862.0,50,0.05,300
56,56,1.6928375409916043,5.0,2913.0,50,0.05,300
57,57,1.7150112909730524,5.0,2964.0,50,0.05,300
58,58,1.7370359160704538,5.0,3015.0,50,0.05,300
59,59,1.766631625010632,5.0,3066.0,50,0.05,300
60,60,1.788767291000113,5.0,3117.0,50,0.05,300
61,61,1.8108879160135984,5.0,3168.0,50,0.05,300
62,62,1.8377535829786211,5.0,3219.0,50,0.05,300
63,63,1.8639682079665363,5.0,3270.0,50,0.05,300
64,64,1.8883153330534697,5.0,3321.0,50,0.05,300
65,65,1.9124413330573589,5.0,3372.0,50,0.05,300
66,66,1.9415018750587478,5.0,3423.0,50,0.05,300
67,67,1.9652957500657067,5.0,3474.0,50,0.05,300
68,68,1.9961401249747723,5.0,3525.0,50,0.05,300
69,69,2.026778916013427,5.0,3576.0,50,0.05,300
70,70,2.0669295410625637,5.0,3627.0,50,0.05,300
71,71,2.097709416062571,5.0,3678.0,50,0.05,300
72,72,2.129519041045569,5.0,3729.0,50,0.05,300
73,0,0.02796841599047184,25.0,50.0,50,0.1,300
74,1,0.2702524580527097,17.0,102.0,50,0.1,300
75,2,0.2970966249704361,17.0,153.0,50,0.1,300
76,3,0.32015633303672075,13.0,205.0,50,0.1,300
77,4,0.34318541607353836,13.0,256.0,50,0.1,300
78,5,0.36587300000246614,13.0,307.0,50,0.1,300
79,6,0.3890637500444427,13.0,358.0,50,0.1,300
80,7,0.41276745800860226,13.0,409.0,50,0.1,300
81,8,0.43564741604495794,13.0,460.0,50,0.1,300
82,9,0.4585613750386983,13.0,511.0,50,0.1,300
83,10,0.48143100005108863,12.0,563.0,50,0.1,300
84,11,0.5048897500382736,11.0,615.0,50,0.1,300
85,12,0.5356807500356808,11.0,666.0,50,0.1,300
86,13,0.5661476249806583,11.0,717.0,50,0.1,300
87,14,0.5882742910180241,9.0,769.0,50,0.1,300
88,15,0.6175481660757214,9.0,820.0,50,0.1,300
89,16,0.6395846250234172,9.0,871.0,50,0.1,300
90,17,0.6699427909916267,9.0,922.0,50,0.1,300
91,18,0.6992581660160795,9.0,973.0,50,0.1,300
92,19,0.7214446660364047,8.0,1025.0,50,0.1,300
93,20,0.7453731250716373,8.0,1076.0,50,0.1,300
94,21,0.7757695000618696,8.0,1127.0,50,0.1,300
95,22,0.7982034580782056,8.0,1178.0,50,0.1,300
96,23,0.8274000830715522,8.0,1229.0,50,0.1,300
97,24,0.8495533750392497,8.0,1280.0,50,0.1,300
98,25,0.8799453329993412,8.0,1331.0,50,0.1,300
99,26,0.9021069160662591,8.0,1382.0,50,0.1,300
100,27,0.9327670410275459,7.0,1434.0,50,0.1,300
101,28,0.9549454160733148,7.0,1485.0,50,0.1,300
102,29,0.9820492910221219,7.0,1536.0,50,0.1,300
103,30,1.0065876659937203,7.0,1587.0,50,0.1,300
104,31,1.0309480410069227,7.0,1638.0,50,0.1,300
105,32,1.061015540966764,7.0,1689.0,50,0.1,300
106,33,1.0831939580384642,6.0,1741.0,50,0.1,300
107,34,1.1138933750335127,6.0,1792.0,50,0.1,300
108,35,1.1438037500483915,6.0,1843.0,50,0.1,300
109,36,1.1658907079836354,6.0,1894.0,50,0.1,300
110,37,1.1952504579676315,5.0,1946.0,50,0.1,300
111,38,1.2180797080509365,5.0,1997.0,50,0.1,300
112,39,1.2412694579688832,5.0,2048.0,50,0.1,300
113,40,1.2635040000313893,5.0,2099.0,50,0.1,300
114,41,1.2910239159828052,5.0,2150.0,50,0.1,300
115,42,1.330853124964051,5.0,2201.0,50,0.1,300
116,43,1.3530465409858152,5.0,2252.0,50,0.1,300
117,44,1.3820923330495134,5.0,2303.0,50,0.1,300
118,45,1.4042401249753311,5.0,2354.0,50,0.1,300
119,46,1.4333984999684617,5.0,2405.0,50,0.1,300
120,47,1.4554543329868466,5.0,2456.0,50,0.1,300
121,48,1.477458665962331,5.0,2507.0,50,0.1,300
122,49,1.5072915829950944,4.0,2559.0,50,0.1,300
123,50,1.5295360829913989,4.0,2610.0,50,0.1,300
124,51,1.5516386249801144,4.0,2661.0,50,0.1,300
125,52,1.5806666660355404,4.0,2712.0,50,0.1,300
126,53,1.602846791036427,4.0,2763.0,50,0.1,300
127,54,1.631952041061595,4.0,2814.0,50,0.1,300
128,55,1.6610681660240516,4.0,2865.0,50,0.1,300
129,56,1.6928375409916043,4.0,2916.0,50,0.1,300
130,57,1.7150112909730524,4.0,2967.0,50,0.1,300
131,58,1.7370359160704538,4.0,3018.0,50,0.1,300
132,59,1.766631625010632,4.0,3069.0,50,0.1,300
133,60,1.788767291000113,4.0,3120.0,50,0.1,300
134,61,1.8108879160135984,4.0,3171.0,50,0.1,300
135,62,1.8377535829786211,4.0,3222.0,50,0.1,300
136,63,1.8639682079665363,4.0,3273.0,50,0.1,300
137,64,1.8883153330534697,4.0,3324.0,50,0.1,300
138,65,1.9124413330573589,4.0,3375.0,50,0.1,300
139,66,1.9415018750587478,4.0,3426.0,50,0.1,300
140,67,1.9652957500657067,4.0,3477.0,50,0.1,300
141,68,1.9961401249747723,4.0,3528.0,50,0.1,300
142,69,2.026778916013427,4.0,3579.0,50,0.1,300
143,70,2.0669295410625637,4.0,3630.0,50,0.1,300
144,71,2.097709416062571,4.0,3681.0,50,0.1,300
145,72,2.129519041045569,4.0,3732.0,50,0.1,300
146,73,0.029517625109292567,4.0,3783.0,50,0.1,300
147,74,0.22443083301186562,4.0,3834.0,50,0.1,300
148,75,0.2511774169979617,4.0,3885.0,50,0.1,300
149,76,0.28090133308432996,4.0,3936.0,50,0.1,300
150,77,0.3033522079931572,4.0,3987.0,50,0.1,300
151,78,0.3272280830424279,4.0,4038.0,50,0.1,300
152,79,0.3511242500972003,4.0,4089.0,50,0.1,300
153,80,0.37749279208946973,4.0,4140.0,50,0.1,300
154,81,0.3997290830593556,4.0,4191.0,50,0.1,300
155,82,0.4226396670565009,4.0,4242.0,50,0.1,300
156,83,0.4767329170135781,4.0,4293.0,50,0.1,300
157,84,0.5048966250615194,4.0,4344.0,50,0.1,300
158,85,0.5384485000977293,4.0,4395.0,50,0.1,300
159,86,0.5666435830062255,4.0,4446.0,50,0.1,300
160,87,0.6070060420315713,4.0,4497.0,50,0.1,300
161,88,0.6447936251061037,4.0,4548.0,50,0.1,300
162,89,0.6792737500509247,4.0,4599.0,50,0.1,300
163,90,0.7377772920299321,4.0,4650.0,50,0.1,300
164,91,0.7668293750612065,4.0,4701.0,50,0.1,300
165,92,0.7909361670026556,4.0,4752.0,50,0.1,300
166,93,0.8201883750734851,4.0,4803.0,50,0.1,300
167,94,0.8448828330729157,4.0,4854.0,50,0.1,300
168,95,0.8828263750765473,4.0,4905.0,50,0.1,300
169,96,0.9138945420272648,4.0,4956.0,50,0.1,300
170,97,0.94719962507952,4.0,5007.0,50,0.1,300
171,98,0.9845385830849409,4.0,5058.0,50,0.1,300
172,99,1.025973500101827,4.0,5109.0,50,0.1,300
173,0,0.02796841599047184,25.0,50.0,50,0.2,300
174,1,0.2702524580527097,17.0,102.0,50,0.2,300
175,2,0.2970966249704361,17.0,153.0,50,0.2,300
176,3,0.32015633303672075,15.0,205.0,50,0.2,300
177,4,0.34318541607353836,15.0,256.0,50,0.2,300
178,5,0.36587300000246614,15.0,307.0,50,0.2,300
179,6,0.3890637500444427,15.0,358.0,50,0.2,300
180,7,0.41276745800860226,14.0,410.0,50,0.2,300
181,8,0.43564741604495794,14.0,461.0,50,0.2,300
182,9,0.4585613750386983,14.0,512.0,50,0.2,300
183,10,0.48143100005108863,14.0,563.0,50,0.2,300
184,11,0.5048897500382736,12.0,615.0,50,0.2,300
185,12,0.5356807500356808,12.0,666.0,50,0.2,300
186,13,0.5661476249806583,12.0,717.0,50,0.2,300
187,14,0.5882742910180241,12.0,768.0,50,0.2,300
188,15,0.6175481660757214,11.0,820.0,50,0.2,300
189,16,0.6395846250234172,11.0,871.0,50,0.2,300
190,17,0.6699427909916267,11.0,922.0,50,0.2,300
191,18,0.6992581660160795,9.0,974.0,50,0.2,300
192,19,0.7214446660364047,9.0,1025.0,50,0.2,300
193,20,0.7453731250716373,9.0,1076.0,50,0.2,300
194,21,0.7757695000618696,9.0,1127.0,50,0.2,300
195,22,0.7982034580782056,9.0,1178.0,50,0.2,300
196,23,0.8274000830715522,9.0,1229.0,50,0.2,300
197,24,0.8495533750392497,8.0,1281.0,50,0.2,300
198,25,0.8799453329993412,8.0,1332.0,50,0.2,300
199,26,0.9021069160662591,7.0,1384.0,50,0.2,300
200,27,0.9327670410275459,7.0,1435.0,50,0.2,300
201,28,0.9549454160733148,6.0,1487.0,50,0.2,300
202,29,0.9820492910221219,6.0,1538.0,50,0.2,300
203,30,1.0065876659937203,6.0,1589.0,50,0.2,300
204,31,1.0309480410069227,6.0,1640.0,50,0.2,300
205,32,1.061015540966764,6.0,1691.0,50,0.2,300
206,33,1.0831939580384642,4.0,1743.0,50,0.2,300
207,34,1.1138933750335127,4.0,1794.0,50,0.2,300
208,35,1.1438037500483915,4.0,1845.0,50,0.2,300
209,36,1.1658907079836354,3.0,1897.0,50,0.2,300
210,37,1.1952504579676315,3.0,1948.0,50,0.2,300
211,38,1.2180797080509365,3.0,1999.0,50,0.2,300
212,39,1.2412694579688832,3.0,2050.0,50,0.2,300
213,40,1.2635040000313893,3.0,2101.0,50,0.2,300
214,41,1.2910239159828052,3.0,2152.0,50,0.2,300
215,42,1.330853124964051,3.0,2203.0,50,0.2,300
216,43,1.3530465409858152,3.0,2254.0,50,0.2,300
217,44,1.3820923330495134,3.0,2305.0,50,0.2,300
218,45,1.4042401249753311,3.0,2356.0,50,0.2,300
219,46,1.4333984999684617,3.0,2407.0,50,0.2,300
220,47,1.4554543329868466,3.0,2458.0,50,0.2,300
221,48,1.477458665962331,3.0,2509.0,50,0.2,300
222,49,1.5072915829950944,3.0,2560.0,50,0.2,300
223,50,1.5295360829913989,3.0,2611.0,50,0.2,300
224,51,1.5516386249801144,3.0,2662.0,50,0.2,300
225,52,1.5806666660355404,3.0,2713.0,50,0.2,300
226,53,1.602846791036427,3.0,2764.0,50,0.2,300
227,54,1.631952041061595,3.0,2815.0,50,0.2,300
228,55,1.6610681660240516,3.0,2866.0,50,0.2,300
229,56,1.6928375409916043,3.0,2917.0,50,0.2,300
230,57,1.7150112909730524,3.0,2968.0,50,0.2,300
231,58,1.7370359160704538,3.0,3019.0,50,0.2,300
232,59,1.766631625010632,3.0,3070.0,50,0.2,300
233,60,1.788767291000113,3.0,3121.0,50,0.2,300
234,61,1.8108879160135984,3.0,3172.0,50,0.2,300
235,62,1.8377535829786211,3.0,3223.0,50,0.2,300
236,63,1.8639682079665363,3.0,3274.0,50,0.2,300
237,64,1.8883153330534697,3.0,3325.0,50,0.2,300
238,65,1.9124413330573589,3.0,3376.0,50,0.2,300
239,66,1.9415018750587478,3.0,3427.0,50,0.2,300
240,67,1.9652957500657067,3.0,3478.0,50,0.2,300
241,68,1.9961401249747723,3.0,3529.0,50,0.2,300
242,69,2.026778916013427,3.0,3580.0,50,0.2,300
243,70,2.0669295410625637,3.0,3631.0,50,0.2,300
244,71,2.097709416062571,3.0,3682.0,50,0.2,300
245,72,2.129519041045569,3.0,3733.0,50,0.2,300
246,73,0.029517625109292567,3.0,3784.0,50,0.2,300
247,74,0.22443083301186562,3.0,3835.0,50,0.2,300
248,75,0.2511774169979617,3.0,3886.0,50,0.2,300
249,76,0.28090133308432996,3.0,3937.0,50,0.2,300
250,77,0.3033522079931572,3.0,3988.0,50,0.2,300
251,78,0.3272280830424279,3.0,4039.0,50,0.2,300
252,79,0.3511242500972003,3.0,4090.0,50,0.2,300
253,80,0.37749279208946973,3.0,4141.0,50,0.2,300
254,81,0.3997290830593556,3.0,4192.0,50,0.2,300
255,82,0.4226396670565009,3.0,4243.0,50,0.2,300
256,83,0.4767329170135781,3.0,4294.0,50,0.2,300
257,84,0.5048966250615194,3.0,4345.0,50,0.2,300
258,85,0.5384485000977293,3.0,4396.0,50,0.2,300
259,86,0.5666435830062255,3.0,4447.0,50,0.2,300
260,0,0.02796841599047184,25.0,50.0,50,0.4,300
261,1,0.2702524580527097,17.0,102.0,50,0.4,300
262,2,0.2970966249704361,13.0,154.0,50,0.4,300
263,3,0.32015633303672075,13.0,205.0,50,0.4,300
264,4,0.34318541607353836,13.0,256.0,50,0.4,300
265,5,0.36587300000246614,13.0,307.0,50,0.4,300
266,6,0.3890637500444427,13.0,358.0,50,0.4,300
267,7,0.41276745800860226,12.0,410.0,50,0.4,300
268,8,0.43564741604495794,11.0,462.0,50,0.4,300
269,9,0.4585613750386983,11.0,513.0,50,0.4,300
270,10,0.48143100005108863,11.0,564.0,50,0.4,300
271,11,0.5048897500382736,10.0,616.0,50,0.4,300
272,12,0.5356807500356808,8.0,668.0,50,0.4,300
273,13,0.5661476249806583,8.0,719.0,50,0.4,300
274,14,0.5882742910180241,8.0,770.0,50,0.4,300
275,15,0.6175481660757214,8.0,821.0,50,0.4,300
276,16,0.6395846250234172,6.0,873.0,50,0.4,300
277,17,0.6699427909916267,6.0,924.0,50,0.4,300
278,18,0.6992581660160795,6.0,975.0,50,0.4,300
279,19,0.7214446660364047,6.0,1026.0,50,0.4,300
280,20,0.7453731250716373,6.0,1077.0,50,0.4,300
281,21,0.7757695000618696,6.0,1128.0,50,0.4,300
282,22,0.7982034580782056,6.0,1179.0,50,0.4,300
283,23,0.8274000830715522,5.0,1231.0,50,0.4,300
284,24,0.8495533750392497,5.0,1282.0,50,0.4,300
285,25,0.8799453329993412,5.0,1333.0,50,0.4,300
286,26,0.9021069160662591,5.0,1384.0,50,0.4,300
287,27,0.9327670410275459,5.0,1435.0,50,0.4,300
288,28,0.9549454160733148,5.0,1486.0,50,0.4,300
289,29,0.9820492910221219,5.0,1537.0,50,0.4,300
290,30,1.0065876659937203,5.0,1588.0,50,0.4,300
291,31,1.0309480410069227,5.0,1639.0,50,0.4,300
292,32,1.061015540966764,5.0,1690.0,50,0.4,300
293,33,1.0831939580384642,5.0,1741.0,50,0.4,300
294,34,1.1138933750335127,5.0,1792.0,50,0.4,300
295,35,1.1438037500483915,5.0,1843.0,50,0.4,300
296,36,1.1658907079836354,5.0,1894.0,50,0.4,300
297,37,1.1952504579676315,5.0,1945.0,50,0.4,300
298,38,1.2180797080509365,5.0,1996.0,50,0.4,300
299,39,1.2412694579688832,5.0,2047.0,50,0.4,300
300,40,1.2635040000313893,5.0,2098.0,50,0.4,300
301,41,1.2910239159828052,5.0,2149.0,50,0.4,300
302,42,1.330853124964051,5.0,2200.0,50,0.4,300
303,43,1.3530465409858152,4.0,2252.0,50,0.4,300
304,44,1.3820923330495134,4.0,2303.0,50,0.4,300
305,45,1.4042401249753311,4.0,2354.0,50,0.4,300
306,46,1.4333984999684617,4.0,2405.0,50,0.4,300
307,47,1.4554543329868466,4.0,2456.0,50,0.4,300
308,48,1.477458665962331,4.0,2507.0,50,0.4,300
309,49,1.5072915829950944,4.0,2558.0,50,0.4,300
310,50,1.5295360829913989,4.0,2609.0,50,0.4,300
311,51,1.5516386249801144,4.0,2660.0,50,0.4,300
312,52,1.5806666660355404,4.0,2711.0,50,0.4,300
313,53,1.602846791036427,4.0,2762.0,50,0.4,300
314,54,1.631952041061595,4.0,2813.0,50,0.4,300
315,55,1.6610681660240516,4.0,2864.0,50,0.4,300
316,56,1.6928375409916043,4.0,2915.0,50,0.4,300
317,57,1.7150112909730524,4.0,2966.0,50,0.4,300
318,58,1.7370359160704538,4.0,3017.0,50,0.4,300
319,59,1.766631625010632,4.0,3068.0,50,0.4,300
320,60,1.788767291000113,4.0,3119.0,50,0.4,300
321,61,1.8108879160135984,4.0,3170.0,50,0.4,300
322,62,1.8377535829786211,4.0,3221.0,50,0.4,300
323,63,1.8639682079665363,4.0,3272.0,50,0.4,300
324,64,1.8883153330534697,4.0,3323.0,50,0.4,300
325,65,1.9124413330573589,4.0,3374.0,50,0.4,300
326,66,1.9415018750587478,4.0,3425.0,50,0.4,300
327,67,1.9652957500657067,3.0,3477.0,50,0.4,300
328,68,1.9961401249747723,3.0,3528.0,50,0.4,300
