,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.00019837496802210808,105.0,0.0,0,300,0
1,1,0.027584249968640506,105.0,1.0,0,300,0
2,2,0.027660708990879357,105.0,2.0,0,300,0
3,3,0.02773041697219014,105.0,3.0,0,300,0
4,4,0.027861749986186624,107.0,5.0,0,300,0
5,5,0.027932166936807334,107.0,6.0,0,300,0
6,6,0.028061958961188793,109.0,8.0,0,300,0
7,7,0.028132458915933967,109.0,9.0,0,300,0
8,8,0.028202416957356036,109.0,10.0,0,300,0
9,9,0.028337458963505924,111.0,12.0,0,300,0
10,10,0.02841166697908193,111.0,13.0,0,300,0
11,11,0.0284833749756217,111.0,14.0,0,300,0
12,12,0.028557666926644742,111.0,15.0,0,300,0
13,13,0.028631791938096285,111.0,16.0,0,300,0
14,14,0.0287067499011755,111.0,17.0,0,300,0
15,15,0.028779916930943727,111.0,18.0,0,300,0
16,16,0.028849458904005587,111.0,19.0,0,300,0
17,17,0.0289242499275133,111.0,20.0,0,300,0
18,18,0.029052833910100162,113.0,22.0,0,300,0
19,19,0.029182541999034584,115.0,24.0,0,300,0
20,20,0.02931441692635417,117.0,26.0,0,300,0
21,21,0.02938824996817857,117.0,27.0,0,300,0
22,22,0.029464208986610174,117.0,28.0,0,300,0
23,23,0.029538458911702037,117.0,29.0,0,300,0
24,24,0.029613208957016468,117.0,30.0,0,300,0
25,25,0.029748749919235706,119.0,32.0,0,300,0
26,26,0.029823708930052817,119.0,33.0,0,300,0
27,27,0.029897708911448717,119.0,34.0,0,300,0
28,28,0.029971333919093013,119.0,35.0,0,300,0
29,29,0.030046083964407444,119.0,36.0,0,300,0
30,30,0.030120666953735054,119.0,37.0,0,300,0
31,31,0.030197041924111545,119.0,38.0,0,300,0
32,32,0.03027124993968755,119.0,39.0,0,300,0
33,33,0.030405874946154654,121.0,41.0,0,300,0
34,34,0.030538916937075555,123.0,43.0,0,300,0
35,35,0.03067508398089558,125.0,45.0,0,300,0
36,36,0.03075233392883092,125.0,46.0,0,300,0
37,37,0.030829458963125944,125.0,47.0,0,300,0
38,38,0.03096566698513925,127.0,49.0,0,300,0
39,39,0.031043166993185878,127.0,50.0,0,300,0
40,40,0.03112108400091529,127.0,51.0,0,300,0
41,41,0.03119949996471405,127.0,52.0,0,300,0
42,42,0.03127799998037517,127.0,53.0,0,300,0
43,43,0.03135904192458838,127.0,54.0,0,300,0
44,44,0.03143745893612504,127.0,55.0,0,300,0
45,45,0.03151791694108397,127.0,56.0,0,300,0
46,46,0.0315989590017125,127.0,57.0,0,300,0
47,47,0.031678541912697256,127.0,58.0,0,300,0
48,48,0.031758458935655653,127.0,59.0,0,300,0
49,49,0.03184037492610514,127.0,60.0,0,300,0
50,50,0.031918374937959015,127.0,61.0,0,300,0
51,51,0.032056499971076846,129.0,63.0,0,300,0
52,52,0.032135916990228,129.0,64.0,0,300,0
53,53,0.032276958925649524,131.0,66.0,0,300,0
54,54,0.03236033394932747,131.0,67.0,0,300,0
55,55,0.032441416988149285,131.0,68.0,0,300,0
56,56,0.0325817089760676,133.0,70.0,0,300,0
57,57,0.03266320889815688,133.0,71.0,0,300,0
58,58,0.032744749914854765,133.0,72.0,0,300,0
59,59,0.03288774995598942,135.0,74.0,0,300,0
60,60,0.03302916698157787,137.0,76.0,0,300,0
61,61,0.03311191697139293,137.0,77.0,0,300,0
62,62,0.033196792006492615,137.0,78.0,0,300,0
63,63,0.03328004200011492,137.0,79.0,0,300,0
64,64,0.033363833907060325,137.0,80.0,0,300,0
65,65,0.033448333968408406,137.0,81.0,0,300,0
66,66,0.03353249991778284,137.0,82.0,0,300,0
67,67,0.033616458997130394,137.0,83.0,0,300,0
68,68,0.03370074997656047,137.0,84.0,0,300,0
69,69,0.03378504200372845,137.0,85.0,0,300,0
70,70,0.03386970900464803,137.0,86.0,0,300,0
71,71,0.034009833936579525,139.0,88.0,0,300,0
72,72,0.0340953340055421,139.0,89.0,0,300,0
73,73,0.03418074990622699,139.0,90.0,0,300,0
74,74,0.03426637500524521,139.0,91.0,0,300,0
75,75,0.03435262490529567,139.0,92.0,0,300,0
76,76,0.03443866700399667,139.0,93.0,0,300,0
77,77,0.03452462493441999,139.0,94.0,0,300,0
78,78,0.03461212490219623,139.0,95.0,0,300,0
79,79,0.034700249903835356,139.0,96.0,0,300,0
80,80,0.03478670900221914,139.0,97.0,0,300,0
81,81,0.03487412491813302,139.0,98.0,0,300,0
82,82,0.03496212500613183,139.0,99.0,0,300,0
83,83,0.03505183395463973,139.0,100.0,0,300,0
84,84,0.03514049993827939,139.0,101.0,0,300,0
85,85,0.03522712492849678,139.0,102.0,0,300,0
86,86,0.03531558392569423,139.0,103.0,0,300,0
87,87,0.03540416690520942,139.0,104.0,0,300,0
88,88,0.0354929999448359,139.0,105.0,0,300,0
89,89,0.03558337490539998,139.0,106.0,0,300,0
90,90,0.0356724999146536,139.0,107.0,0,300,0
91,91,0.03576320898719132,139.0,108.0,0,300,0
92,92,0.03585320897400379,139.0,109.0,0,300,0
93,93,0.03594424994662404,139.0,110.0,0,300,0
94,94,0.03603470895905048,139.0,111.0,0,300,0
95,95,0.03618358389940113,141.0,113.0,0,300,0
96,96,0.03627558390144259,141.0,114.0,0,300,0
97,97,0.0363669169601053,141.0,115.0,0,300,0
98,98,0.03646141698118299,141.0,116.0,0,300,0
99,99,0.03655416693072766,141.0,117.0,0,300,0
100,100,0.03664616693276912,141.0,118.0,0,300,0
101,101,0.036737916991114616,141.0,119.0,0,300,0
102,102,0.03683029196690768,141.0,120.0,0,300,0
103,103,0.03692833392415196,141.0,121.0,0,300,0
104,104,0.03702329192310572,141.0,122.0,0,300,0
105,105,0.037116083898581564,141.0,123.0,0,300,0
106,106,0.03720908390823752,141.0,124.0,0,300,0
107,107,0.03730220894794911,141.0,125.0,0,300,0
108,108,0.03739570896141231,141.0,126.0,0,300,0
109,109,0.03749133390374482,141.0,127.0,0,300,0
110,110,0.037646249984391034,143.0,129.0,0,300,0
111,111,0.0377405839972198,143.0,130.0,0,300,0
112,112,0.03783604199998081,143.0,131.0,0,300,0
113,113,0.037930916994810104,143.0,132.0,0,300,0
114,114,0.038028374896384776,143.0,133.0,0,300,0
115,115,0.038124333950690925,143.0,134.0,0,300,0
116,116,0.038220208953134716,143.0,135.0,0,300,0
117,117,0.03831587499007583,143.0,136.0,0,300,0
118,118,0.038412416935898364,143.0,137.0,0,300,0
119,119,0.03850937495008111,143.0,138.0,0,300,0
120,120,0.03860533400438726,143.0,139.0,0,300,0
121,121,0.03870258398819715,143.0,140.0,0,300,0
122,122,0.03880062489770353,143.0,141.0,0,300,0
123,123,0.03889845893718302,143.0,142.0,0,300,0
124,124,0.038997249910607934,143.0,143.0,0,300,0
125,125,0.03910054196603596,143.0,144.0,0,300,0
126,126,0.03920295892748982,143.0,145.0,0,300,0
127,127,0.03930129192303866,143.0,146.0,0,300,0
128,128,0.03939845890272409,143.0,147.0,0,300,0
129,129,0.039503791951574385,143.0,148.0,0,300,0
130,130,0.03960845898836851,143.0,149.0,0,300,0
131,131,0.039712083991616964,143.0,150.0,0,300,0
132,132,0.03981274995021522,143.0,151.0,0,300,0
133,133,0.039912958978675306,143.0,152.0,0,300,0
134,134,0.04001274995971471,143.0,153.0,0,300,0
135,135,0.04011537495534867,143.0,154.0,0,300,0
136,136,0.040215874905698,143.0,155.0,0,300,0
137,137,0.04032320890109986,143.0,156.0,0,300,0
138,138,0.04043233394622803,143.0,157.0,0,300,0
139,139,0.04054412490222603,143.0,158.0,0,300,0
140,140,0.040659166988916695,143.0,159.0,0,300,0
141,141,0.04077287495601922,143.0,160.0,0,300,0
142,142,0.04088558396324515,143.0,161.0,0,300,0
143,143,0.04099858400877565,143.0,162.0,0,300,0
144,144,0.0411104999948293,143.0,163.0,0,300,0
145,145,0.0412222919985652,143.0,164.0,0,300,0
146,146,0.04133383394218981,143.0,165.0,0,300,0
147,147,0.04144620895385742,143.0,166.0,0,300,0
148,148,0.04155979200731963,143.0,167.0,0,300,0
149,149,0.04167245898861438,143.0,168.0,0,300,0
150,150,0.041785166948102415,143.0,169.0,0,300,0
151,151,0.041896916925907135,143.0,170.0,0,300,0
