,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,8.0,50,0.009929082938469946,"[2, 5, 9, 0, 4, 4, 8, 2, 0, 9]",True,50,0.1,300
1,300,3.0,2652,0.9882245829794556,"[4.0, 6.0, 8.0, 0.0, 7.0, 3.0, 9.0, 2.0, 4.0, 5.0]",True,50,0.1,300
2,0,8.0,50,0.009541250066831708,"[2, 5, 9, 0, 4, 4, 8, 2, 0, 9]",True,50,0.2,300
3,300,3.0,2652,1.0381393750431016,"[4.0, 6.0, 8.0, 0.0, 7.0, 3.0, 9.0, 2.0, 4.0, 5.0]",True,50,0.2,300
4,0,8.0,50,0.009610333014279604,"[2, 5, 9, 0, 4, 4, 8, 2, 0, 9]",True,50,0.4,300
5,300,3.0,2704,0.9696751249721274,"[1.0, 1.0, 7.0, 2.0, 7.0, 2.0, 8.0, 5.0, 0.0, 4.0]",True,50,0.4,300
6,0,8.0,50,0.010224167024716735,"[2, 5, 9, 0, 4, 4, 8, 2, 0, 9]",True,50,0.5,300
7,300,3.0,2704,1.0082399590173736,"[1.0, 1.0, 7.0, 2.0, 7.0, 2.0, 8.0, 5.0, 0.0, 4.0]",True,50,0.5,300
8,0,8.0,50,0.009884958039037883,"[2, 5, 9, 0, 4, 4, 8, 2, 0, 9]",True,50,0.7,300
9,300,4.0,2652,0.973131375038065,"[7.0, 3.0, 8.0, 0.0, 7.0, 9.0, 4.0, 2.0, 7.0, 5.0]",True,50,0.7,300
