,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,7.770792581140995e-05,14.0,0.0,0,300,0
1,1,0.010967958020046353,16.0,2.0,0,300,0
2,2,0.010996082914061844,16.0,3.0,0,300,0
3,3,0.011025500018149614,16.0,4.0,0,300,0
4,4,0.011060749995522201,18.0,6.0,0,300,0
5,5,0.01108341699000448,18.0,7.0,0,300,0
6,6,0.011105792014859617,18.0,8.0,0,300,0
7,7,0.01114062499254942,20.0,10.0,0,300,0
8,8,0.011162917013280094,20.0,11.0,0,300,0
9,9,0.011189208016730845,20.0,12.0,0,300,0
10,10,0.011215791921131313,20.0,13.0,0,300,0
11,11,0.011239583021961153,20.0,14.0,0,300,0
12,12,0.01126529194880277,20.0,15.0,0,300,0
13,13,0.01129220798611641,20.0,16.0,0,300,0
14,14,0.011320582940243185,20.0,17.0,0,300,0
15,15,0.011345624923706055,20.0,18.0,0,300,0
16,16,0.011369707994163036,20.0,19.0,0,300,0
17,17,0.011395958019420505,20.0,20.0,0,300,0
18,18,0.01142733299639076,20.0,21.0,0,300,0
19,19,0.01145383296534419,20.0,22.0,0,300,0
20,20,0.011479874956421554,20.0,23.0,0,300,0
21,21,0.011505874921567738,20.0,24.0,0,300,0
22,22,0.01153404195792973,20.0,25.0,0,300,0
23,23,0.011560500017367303,20.0,26.0,0,300,0
24,24,0.011587042012251914,20.0,27.0,0,300,0
25,25,0.011616542004048824,20.0,28.0,0,300,0
26,26,0.011644791928119957,20.0,29.0,0,300,0
27,27,0.011672624968923628,20.0,30.0,0,300,0
28,28,0.011700207949616015,20.0,31.0,0,300,0
29,29,0.01172791700810194,20.0,32.0,0,300,0
30,30,0.011756166932173073,20.0,33.0,0,300,0
31,31,0.011786666931584477,20.0,34.0,0,300,0
32,32,0.011816166923381388,20.0,35.0,0,300,0
33,33,0.011847125017084181,20.0,36.0,0,300,0
34,34,0.011877125012688339,20.0,37.0,0,300,0
35,35,0.011918541975319386,22.0,39.0,0,300,0
36,36,0.01194829202722758,22.0,40.0,0,300,0
37,37,0.011977749993093312,22.0,41.0,0,300,0
38,38,0.012020083027891815,24.0,43.0,0,300,0
39,39,0.012050457997247577,24.0,44.0,0,300,0
40,40,0.012080791988410056,24.0,45.0,0,300,0
41,41,0.012114749988541007,24.0,46.0,0,300,0
42,42,0.012146499939262867,24.0,47.0,0,300,0
43,43,0.012177499942481518,24.0,48.0,0,300,0
44,44,0.012208707979880273,24.0,49.0,0,300,0
45,45,0.01224187493789941,24.0,50.0,0,300,0
46,46,0.012275999994017184,24.0,51.0,0,300,0
47,47,0.012308000004850328,24.0,52.0,0,300,0
48,48,0.01234212494455278,24.0,53.0,0,300,0
49,49,0.012376667000353336,24.0,54.0,0,300,0
50,50,0.012409874936565757,24.0,55.0,0,300,0
51,51,0.012442708015441895,24.0,56.0,0,300,0
52,52,0.012475957977585495,24.0,57.0,0,300,0
53,53,0.012512499932199717,24.0,58.0,0,300,0
54,54,0.012546874932013452,24.0,59.0,0,300,0
55,55,0.01258062501437962,24.0,60.0,0,300,0
56,56,0.012614917010068893,24.0,61.0,0,300,0
57,57,0.012650541961193085,24.0,62.0,0,300,0
58,58,0.012685667024925351,24.0,63.0,0,300,0
59,59,0.012720707920379937,24.0,64.0,0,300,0
60,60,0.012756166979670525,24.0,65.0,0,300,0
61,61,0.012791707995347679,24.0,66.0,0,300,0
62,62,0.012830000021494925,24.0,67.0,0,300,0
63,63,0.012867124984040856,24.0,68.0,0,300,0
64,64,0.012904291972517967,24.0,69.0,0,300,0
65,65,0.012943167006596923,24.0,70.0,0,300,0
66,66,0.012980957981199026,24.0,71.0,0,300,0
67,67,0.013018833007663488,24.0,72.0,0,300,0
68,68,0.01305687497369945,24.0,73.0,0,300,0
69,69,0.013094750000163913,24.0,74.0,0,300,0
70,70,0.013133207918144763,24.0,75.0,0,300,0
71,71,0.013171624974347651,24.0,76.0,0,300,0
72,72,0.013210332952439785,24.0,77.0,0,300,0
73,73,0.013249541982077062,24.0,78.0,0,300,0
74,74,0.01328924996778369,24.0,79.0,0,300,0
75,75,0.013329082983545959,24.0,80.0,0,300,0
76,76,0.013369082938879728,24.0,81.0,0,300,0
77,77,0.013413582928478718,24.0,82.0,0,300,0
78,78,0.013453791965730488,24.0,83.0,0,300,0
79,79,0.013493791921064258,24.0,84.0,0,300,0
80,80,0.013533791992813349,24.0,85.0,0,300,0
81,81,0.013573832926340401,24.0,86.0,0,300,0
82,82,0.01361379201989621,24.0,87.0,0,300,0
83,83,0.013654083013534546,24.0,88.0,0,300,0
84,84,0.013694832916371524,24.0,89.0,0,300,0
85,85,0.013735666987486184,24.0,90.0,0,300,0
86,86,0.013776957988739014,24.0,91.0,0,300,0
87,87,0.013819249928928912,24.0,92.0,0,300,0
88,88,0.013860957929864526,24.0,93.0,0,300,0
