,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.04429333296138793,61.0,50.0,True,50,0.1,300
1,1,0.4343253329861909,41.0,102.0,True,50,0.1,300
2,2,0.8643280420219526,41.0,153.0,True,50,0.1,300
3,3,1.4405305000254884,41.0,204.0,True,50,0.1,300
4,4,1.979896542034112,41.0,255.0,True,50,0.1,300
5,5,2.511521750013344,41.0,306.0,True,50,0.1,300
6,6,3.0194791249232367,41.0,357.0,True,50,0.1,300
7,7,3.570929375011474,41.0,408.0,True,50,0.1,300
8,8,4.087570332922041,41.0,459.0,True,50,0.1,300
9,9,4.592038625036366,41.0,510.0,True,50,0.1,300
10,10,5.1405805830145255,41.0,561.0,True,50,0.1,300
11,11,5.63331979198847,41.0,612.0,True,50,0.1,300
12,12,6.147766624926589,41.0,663.0,True,50,0.1,300
13,13,6.649688874953426,41.0,714.0,True,50,0.1,300
14,14,7.145489832968451,41.0,765.0,True,50,0.1,300
15,15,7.645639666938223,41.0,816.0,True,50,0.1,300
16,16,8.177025666926056,41.0,867.0,True,50,0.1,300
17,17,8.714275958016515,41.0,918.0,True,50,0.1,300
18,18,9.222906374954619,41.0,969.0,True,50,0.1,300
19,19,9.769804499926977,41.0,1020.0,True,50,0.1,300
20,20,10.347613250021823,41.0,1071.0,True,50,0.1,300
21,21,10.874730166979134,41.0,1122.0,True,50,0.1,300
22,22,11.379265708033927,41.0,1173.0,True,50,0.1,300
23,23,11.930415499955416,41.0,1224.0,True,50,0.1,300
24,24,12.43660304194782,41.0,1275.0,True,50,0.1,300
25,25,13.118556375033222,41.0,1326.0,True,50,0.1,300
26,26,13.742415291955695,41.0,1377.0,True,50,0.1,300
27,27,14.438772124936804,41.0,1428.0,True,50,0.1,300
28,28,14.985087124980055,41.0,1479.0,True,50,0.1,300
29,29,15.579522375017405,41.0,1530.0,True,50,0.1,300
30,30,16.148941999999806,41.0,1581.0,True,50,0.1,300
31,31,16.684134249924682,41.0,1632.0,True,50,0.1,300
32,32,17.22647995792795,41.0,1683.0,True,50,0.1,300
33,33,17.75091149995569,41.0,1734.0,True,50,0.1,300
34,34,18.274376207962632,41.0,1785.0,True,50,0.1,300
35,35,18.739320375025272,41.0,1836.0,True,50,0.1,300
36,36,19.271253583021462,41.0,1887.0,True,50,0.1,300
37,37,19.78519670793321,41.0,1938.0,True,50,0.1,300
38,38,20.307932000025176,41.0,1989.0,True,50,0.1,300
