,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.009402374969795346,8.0,50.0,50,0.05,300
1,1,0.12455537496134639,3.0,102.0,50,0.05,300
2,2,0.13616420794278383,3.0,153.0,50,0.05,300
3,3,0.14679729100316763,3.0,204.0,50,0.05,300
4,4,0.1577025830047205,3.0,255.0,50,0.05,300
5,5,0.17276512493845075,3.0,306.0,50,0.05,300
6,6,0.18415124993771315,3.0,357.0,50,0.05,300
7,7,0.20007866597734392,2.0,409.0,50,0.05,300
8,8,0.21389495802577585,2.0,460.0,50,0.05,300
9,9,0.22428820794448256,2.0,511.0,50,0.05,300
10,10,0.23454554099589586,2.0,562.0,50,0.05,300
11,11,0.24479983292985708,2.0,613.0,50,0.05,300
12,12,0.2550291250227019,2.0,664.0,50,0.05,300
13,13,0.2679690410150215,1.0,716.0,50,0.05,300
14,14,0.27918220800347626,1.0,767.0,50,0.05,300
15,15,0.2945681249257177,1.0,818.0,50,0.05,300
16,16,0.3054768330184743,1.0,869.0,50,0.05,300
17,17,0.31574516592081636,1.0,920.0,50,0.05,300
18,18,0.32597945793531835,1.0,971.0,50,0.05,300
19,19,0.336213874979876,1.0,1022.0,50,0.05,300
20,20,0.3464523749426007,1.0,1073.0,50,0.05,300
21,21,0.3566687909187749,1.0,1124.0,50,0.05,300
22,22,0.3714269580086693,1.0,1175.0,50,0.05,300
23,23,0.38959799997974187,1.0,1226.0,50,0.05,300
24,24,0.4069829999934882,1.0,1277.0,50,0.05,300
25,25,0.4193162500159815,1.0,1328.0,50,0.05,300
26,26,0.43014499999117106,1.0,1379.0,50,0.05,300
27,27,0.4409116660244763,1.0,1430.0,50,0.05,300
28,28,0.45149845792911947,1.0,1481.0,50,0.05,300
29,29,0.4622486250009388,1.0,1532.0,50,0.05,300
30,30,0.4765147080179304,1.0,1583.0,50,0.05,300
31,31,0.4868060000007972,1.0,1634.0,50,0.05,300
32,32,0.4971743749920279,1.0,1685.0,50,0.05,300
33,33,0.5074419159209356,1.0,1736.0,50,0.05,300
34,34,0.5176639999262989,1.0,1787.0,50,0.05,300
35,35,0.5278455410152674,1.0,1838.0,50,0.05,300
36,36,0.5379887910094112,1.0,1889.0,50,0.05,300
37,37,0.5481278749648482,1.0,1940.0,50,0.05,300
38,38,0.5612760829972103,1.0,1991.0,50,0.05,300
39,39,0.5717323329299688,1.0,2042.0,50,0.05,300
40,40,0.5903259159531444,1.0,2093.0,50,0.05,300
41,41,0.6025470410240814,1.0,2144.0,50,0.05,300
42,42,0.6131962080253288,1.0,2195.0,50,0.05,300
43,43,0.6305345409782603,1.0,2246.0,50,0.05,300
44,44,0.6408365409588441,1.0,2297.0,50,0.05,300
45,45,0.6510327910073102,1.0,2348.0,50,0.05,300
