,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,60.0,0,0.0018881669966503978,"[2, 21, 8, 31, 1, 19, 32, 46, 34, 3, 30, 41, 11, 47, 24, 38, 39, 21, 41, 41, 19, 30, 13, 10, 3, 4, 18, 14, 23, 30, 12, 30, 46, 36, 4, 41, 45, 24, 12, 16, 39, 7, 1, 12, 34, 1, 36, 7, 13, 14]",0,300,0
1,300,15.0,295,0.31366291700396687,"[2, 9, 15, 31, 1, 10, 32, 19, 48, 3, 30, 41, 11, 47, 43, 38, 2, 21, 35, 9, 45, 28, 40, 10, 48, 4, 18, 36, 23, 14, 45, 0, 46, 36, 44, 41, 9, 17, 12, 16, 39, 7, 26, 44, 20, 1, 27, 19, 13, 49]",0,300,0
