,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.022394708008505404,31.0,50.0,True,50,0.1,300
1,1,0.10666258307173848,15.0,102.0,True,50,0.1,300
2,2,0.18057041696738452,15.0,153.0,True,50,0.1,300
3,3,0.26378929207567126,15.0,204.0,True,50,0.1,300
4,4,0.34650512505322695,15.0,255.0,True,50,0.1,300
5,5,0.44276745803654194,15.0,306.0,True,50,0.1,300
6,6,0.5255366250639781,15.0,357.0,True,50,0.1,300
7,7,0.6079840830061585,15.0,408.0,True,50,0.1,300
8,8,0.6898599170381203,15.0,459.0,True,50,0.1,300
9,9,0.7817096670623869,15.0,510.0,True,50,0.1,300
10,10,0.869032624992542,15.0,561.0,True,50,0.1,300
11,11,0.9550641670357436,15.0,612.0,True,50,0.1,300
12,12,1.044690000009723,15.0,663.0,True,50,0.1,300
13,13,1.1221338750328869,15.0,714.0,True,50,0.1,300
14,14,1.204175207996741,15.0,765.0,True,50,0.1,300
15,15,1.29447575006634,15.0,816.0,True,50,0.1,300
16,16,1.3765384580474347,15.0,867.0,True,50,0.1,300
17,17,1.45176550000906,15.0,918.0,True,50,0.1,300
18,18,1.5298428749665618,15.0,969.0,True,50,0.1,300
19,19,1.607236042036675,15.0,1020.0,True,50,0.1,300
20,20,1.7139060830231756,15.0,1071.0,True,50,0.1,300
21,21,1.814799458021298,15.0,1122.0,True,50,0.1,300
22,22,1.8983758330577984,15.0,1173.0,True,50,0.1,300
23,23,1.9824537080712616,15.0,1224.0,True,50,0.1,300
24,24,2.055645582964644,15.0,1275.0,True,50,0.1,300
25,25,2.1645800420083106,15.0,1326.0,True,50,0.1,300
26,26,2.2679326250217855,15.0,1377.0,True,50,0.1,300
27,27,2.3638434580061585,15.0,1428.0,True,50,0.1,300
28,28,2.481416124966927,15.0,1479.0,True,50,0.1,300
29,29,2.5592337499838322,15.0,1530.0,True,50,0.1,300
30,30,2.647532333037816,15.0,1581.0,True,50,0.1,300
31,31,2.733949291985482,15.0,1632.0,True,50,0.1,300
32,32,2.813868875033222,15.0,1683.0,True,50,0.1,300
33,33,2.8941554579650983,15.0,1734.0,True,50,0.1,300
34,34,2.9781557499663904,15.0,1785.0,True,50,0.1,300
35,35,3.0764211249770597,15.0,1836.0,True,50,0.1,300
36,36,3.1564439999638125,15.0,1887.0,True,50,0.1,300
37,37,3.25326337502338,15.0,1938.0,True,50,0.1,300
38,38,3.3271481670672074,15.0,1989.0,True,50,0.1,300
39,39,3.4155560829676688,15.0,2040.0,True,50,0.1,300
40,40,3.4959353329613805,15.0,2091.0,True,50,0.1,300
41,41,3.584384332993068,15.0,2142.0,True,50,0.1,300
42,42,3.6700802500126883,15.0,2193.0,True,50,0.1,300
43,43,3.7439874580595642,15.0,2244.0,True,50,0.1,300
44,44,3.8461293750442564,15.0,2295.0,True,50,0.1,300
45,45,3.9311376250116155,15.0,2346.0,True,50,0.1,300
