,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
0,0,23.0,50,0.022860833909362555,"[4, 16, 18, 4, 14, 5, 23, 9, 8, 3, 8, 14, 17, 13, 17, 20, 20, 17, 1, 11, 19, 7, 11, 6, 12]",50,0.05,300
1,300,5.0,4443,2.60798720899038,"[6, 0, 20, 16, 13, 13, 21, 8, 22, 2, 4, 1, 23, 23, 11, 1, 18, 12, 5, 7, 24, 17, 3, 14, 8]",50,0.05,300
2,0,23.0,50,0.027875458006747067,"[4, 16, 18, 4, 14, 5, 23, 9, 8, 3, 8, 14, 17, 13, 17, 20, 20, 17, 1, 11, 19, 7, 11, 6, 12]",50,0.1,300
3,300,6.0,3935,2.4529232080094516,"[3, 21, 6, 16, 12, 19, 4, 23, 18, 2, 5, 1, 23, 14, 11, 9, 5, 0, 5, 10, 22, 13, 22, 15, 8]",50,0.1,300
4,0,23.0,50,0.021326583926565945,"[4, 16, 18, 4, 14, 5, 23, 9, 8, 3, 8, 14, 17, 13, 17, 20, 20, 17, 1, 11, 19, 7, 11, 6, 12]",50,0.2,300
5,300,4.0,5875,3.134643584024161,"[8, 15, 11, 6, 16, 13, 21, 9, 14, 2, 5, 1, 23, 23, 19, 22, 5, 0, 12, 4, 24, 17, 3, 20, 10]",50,0.2,300
6,0,23.0,50,0.026333291898481548,"[4, 16, 18, 4, 14, 5, 23, 9, 8, 3, 8, 14, 17, 13, 17, 20, 20, 17, 1, 11, 19, 7, 11, 6, 12]",50,0.4,300
7,300,1.0,6283,3.002514416933991,"[6, 3, 11, 16, 10, 13, 21, 8, 20, 2, 15, 1, 4, 23, 17, 22, 14, 0, 5, 7, 24, 12, 19, 9, 18]",50,0.4,300
8,0,23.0,50,0.025276875006966293,"[4, 16, 18, 4, 14, 5, 23, 9, 8, 3, 8, 14, 17, 13, 17, 20, 20, 17, 1, 11, 19, 7, 11, 6, 12]",50,0.6,300
9,300,2.0,7048,3.5522837080061436,"[3, 15, 13, 16, 5, 21, 6, 17, 23, 2, 12, 18, 20, 7, 19, 10, 1, 6, 0, 9, 24, 17, 8, 22, 11]",50,0.6,300
10,0,23.0,50,0.02155312499962747,"[4, 16, 18, 4, 14, 5, 23, 9, 8, 3, 8, 14, 17, 13, 17, 20, 20, 17, 1, 11, 19, 7, 11, 6, 12]",50,0.8,300
11,300,1.0,6794,3.4321601249976084,"[20, 3, 6, 16, 23, 0, 24, 8, 14, 7, 22, 18, 1, 10, 19, 9, 2, 17, 21, 12, 5, 17, 4, 13, 11]",50,0.8,300
