,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.0001389589160680771,40.0,0.0,0,300,0
1,1,0.021338708931580186,42.0,2.0,0,300,0
2,2,0.02138191694393754,42.0,3.0,0,300,0
3,3,0.021420791978016496,42.0,4.0,0,300,0
4,4,0.02145804197061807,42.0,5.0,0,300,0
5,5,0.021495624911040068,42.0,6.0,0,300,0
6,6,0.02153274999000132,42.0,7.0,0,300,0
7,7,0.02159699995536357,44.0,9.0,0,300,0
8,8,0.021634249947965145,44.0,10.0,0,300,0
9,9,0.02167633397039026,44.0,11.0,0,300,0
10,10,0.021717916941270232,44.0,12.0,0,300,0
11,11,0.021784459007903934,45.0,14.0,0,300,0
12,12,0.021825333940796554,45.0,15.0,0,300,0
13,13,0.02186870900914073,45.0,16.0,0,300,0
14,14,0.021911583957262337,45.0,17.0,0,300,0
15,15,0.021951583912596107,45.0,18.0,0,300,0
16,16,0.021989792003296316,45.0,19.0,0,300,0
17,17,0.022029749932698905,45.0,20.0,0,300,0
18,18,0.022071333951316774,45.0,21.0,0,300,0
19,19,0.022111875005066395,45.0,22.0,0,300,0
20,20,0.022152291960082948,45.0,23.0,0,300,0
21,21,0.022192874923348427,45.0,24.0,0,300,0
22,22,0.022261874983087182,47.0,26.0,0,300,0
23,23,0.022303042002022266,47.0,27.0,0,300,0
24,24,0.022370333899743855,49.0,29.0,0,300,0
25,25,0.022413333994336426,49.0,30.0,0,300,0
26,26,0.022455416969023645,49.0,31.0,0,300,0
27,27,0.0224972500000149,49.0,32.0,0,300,0
28,28,0.02253966697026044,49.0,33.0,0,300,0
29,29,0.022582208970561624,49.0,34.0,0,300,0
30,30,0.022624583914875984,49.0,35.0,0,300,0
31,31,0.022667374927550554,49.0,36.0,0,300,0
32,32,0.02271004195790738,49.0,37.0,0,300,0
33,33,0.022754958947189152,49.0,38.0,0,300,0
34,34,0.022798708989284933,49.0,39.0,0,300,0
35,35,0.022842374979518354,49.0,40.0,0,300,0
36,36,0.022886291961185634,49.0,41.0,0,300,0
37,37,0.022930874954909086,49.0,42.0,0,300,0
38,38,0.022975416970439255,49.0,43.0,0,300,0
39,39,0.023020166903734207,49.0,44.0,0,300,0
40,40,0.023069499991834164,49.0,45.0,0,300,0
41,41,0.023115166928619146,49.0,46.0,0,300,0
42,42,0.023160291952081025,49.0,47.0,0,300,0
43,43,0.023232167004607618,51.0,49.0,0,300,0
44,44,0.023278124979697168,51.0,50.0,0,300,0
45,45,0.02332529192790389,51.0,51.0,0,300,0
46,46,0.023399791913107038,53.0,53.0,0,300,0
47,47,0.02344766689930111,53.0,54.0,0,300,0
48,48,0.02349508390761912,53.0,55.0,0,300,0
49,49,0.023542959010228515,53.0,56.0,0,300,0
50,50,0.023590374970808625,53.0,57.0,0,300,0
51,51,0.02363766694907099,53.0,58.0,0,300,0
52,52,0.023686458938755095,53.0,59.0,0,300,0
53,53,0.023736333940178156,53.0,60.0,0,300,0
54,54,0.02381112496368587,55.0,62.0,0,300,0
55,55,0.023860416957177222,55.0,63.0,0,300,0
56,56,0.02390933397691697,55.0,64.0,0,300,0
57,57,0.023958917008712888,55.0,65.0,0,300,0
58,58,0.02400816697627306,55.0,66.0,0,300,0
59,59,0.024057708913460374,55.0,67.0,0,300,0
60,60,0.024106916971504688,55.0,68.0,0,300,0
61,61,0.024159291991963983,55.0,69.0,0,300,0
62,62,0.02420962497126311,55.0,70.0,0,300,0
63,63,0.02425958390813321,55.0,71.0,0,300,0
64,64,0.024309791973792017,55.0,72.0,0,300,0
65,65,0.024361958960071206,55.0,73.0,0,300,0
66,66,0.024414958897978067,55.0,74.0,0,300,0
67,67,0.02446645894087851,55.0,75.0,0,300,0
68,68,0.024518041987903416,55.0,76.0,0,300,0
69,69,0.024569374974817038,55.0,77.0,0,300,0
70,70,0.024621291900984943,55.0,78.0,0,300,0
71,71,0.024673374951817095,55.0,79.0,0,300,0
72,72,0.024752291967161,57.0,81.0,0,300,0
73,73,0.024804833927191794,57.0,82.0,0,300,0
74,74,0.024857999989762902,57.0,83.0,0,300,0
75,75,0.024937374982982874,59.0,85.0,0,300,0
76,76,0.02499079192057252,59.0,86.0,0,300,0
77,77,0.025044749956578016,59.0,87.0,0,300,0
78,78,0.025125083979219198,61.0,89.0,0,300,0
79,79,0.025178959011100233,61.0,90.0,0,300,0
80,80,0.025233416934497654,61.0,91.0,0,300,0
81,81,0.02528820896986872,61.0,92.0,0,300,0
