,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.013655041926540434,10.0,50.0,50,0.05,300
1,1,0.12394366692751646,4.0,102.0,50,0.05,300
2,2,0.13576049997936934,4.0,153.0,50,0.05,300
3,3,0.1465152919990942,4.0,204.0,50,0.05,300
4,4,0.15685920894611627,4.0,255.0,50,0.05,300
5,5,0.16717895900364965,4.0,306.0,50,0.05,300
6,6,0.17751079192385077,4.0,357.0,50,0.05,300
7,7,0.19650062499567866,4.0,408.0,50,0.05,300
8,8,0.20688704191707075,4.0,459.0,50,0.05,300
9,9,0.2172112090047449,4.0,510.0,50,0.05,300
10,10,0.22769650002010167,3.0,562.0,50,0.05,300
11,11,0.23800654197111726,3.0,613.0,50,0.05,300
12,12,0.2483162919525057,3.0,664.0,50,0.05,300
13,13,0.26110804197378457,3.0,715.0,50,0.05,300
14,14,0.28148962499108166,3.0,766.0,50,0.05,300
15,15,0.29338291694875807,3.0,817.0,50,0.05,300
16,16,0.30825200001709163,2.0,869.0,50,0.05,300
17,17,0.3186835839878768,2.0,920.0,50,0.05,300
18,18,0.3290066249901429,2.0,971.0,50,0.05,300
19,19,0.3393524169223383,2.0,1022.0,50,0.05,300
20,20,0.35461279191076756,2.0,1073.0,50,0.05,300
21,21,0.37126191693823785,2.0,1124.0,50,0.05,300
22,22,0.38181154197081923,2.0,1175.0,50,0.05,300
23,23,0.39876924990676343,2.0,1226.0,50,0.05,300
24,24,0.4256656669313088,2.0,1277.0,50,0.05,300
25,25,0.43615379196126014,2.0,1328.0,50,0.05,300
26,26,0.44650966697372496,2.0,1379.0,50,0.05,300
27,27,0.4568834169767797,2.0,1430.0,50,0.05,300
28,28,0.4671814589528367,2.0,1481.0,50,0.05,300
29,29,0.47788154194131494,2.0,1532.0,50,0.05,300
30,30,0.49255974998231977,2.0,1583.0,50,0.05,300
31,31,0.5038760419702157,2.0,1634.0,50,0.05,300
32,32,0.5160613339394331,2.0,1685.0,50,0.05,300
33,33,0.5292862500064075,2.0,1736.0,50,0.05,300
34,34,0.5406456670025364,2.0,1787.0,50,0.05,300
35,35,0.5509682919364423,2.0,1838.0,50,0.05,300
36,36,0.561259042005986,2.0,1889.0,50,0.05,300
37,37,0.5715230419300497,2.0,1940.0,50,0.05,300
38,38,0.5817554169334471,2.0,1991.0,50,0.05,300
39,39,0.5944984590169042,2.0,2042.0,50,0.05,300
40,40,0.6050780420191586,2.0,2093.0,50,0.05,300
41,41,0.6154432919574901,2.0,2144.0,50,0.05,300
42,42,0.6257126670097932,2.0,2195.0,50,0.05,300
43,43,0.6359777499455959,2.0,2246.0,50,0.05,300
44,44,0.6546885420102626,2.0,2297.0,50,0.05,300
45,45,0.6706432920182124,2.0,2348.0,50,0.05,300
46,46,0.6810222089989111,2.0,2399.0,50,0.05,300
47,47,0.6914853749331087,2.0,2450.0,50,0.05,300
48,48,0.7018068749457598,2.0,2501.0,50,0.05,300
49,49,0.7126855839742348,2.0,2552.0,50,0.05,300
50,50,0.7251268749823794,2.0,2603.0,50,0.05,300
51,51,0.7359279169468209,2.0,2654.0,50,0.05,300
52,52,0.7463055839762092,2.0,2705.0,50,0.05,300
53,53,0.7566442500101402,2.0,2756.0,50,0.05,300
54,54,0.7669728340115398,2.0,2807.0,50,0.05,300
55,55,0.7777482919627801,2.0,2858.0,50,0.05,300
56,56,0.7930235419189557,2.0,2909.0,50,0.05,300
57,57,0.8044152499642223,2.0,2960.0,50,0.05,300
58,58,0.8149599590105936,2.0,3011.0,50,0.05,300
59,59,0.8354198340093717,2.0,3062.0,50,0.05,300
60,60,0.8457677089609206,2.0,3113.0,50,0.05,300
61,61,0.8560533339623362,2.0,3164.0,50,0.05,300
62,62,0.8663277499144897,2.0,3215.0,50,0.05,300
63,63,0.8766121249645948,2.0,3266.0,50,0.05,300
64,64,0.8868825419340283,2.0,3317.0,50,0.05,300
65,65,0.8971571249421686,2.0,3368.0,50,0.05,300
66,66,0.907414749963209,2.0,3419.0,50,0.05,300
67,0,0.013655041926540434,10.0,50.0,50,0.1,300
68,1,0.12394366692751646,4.0,102.0,50,0.1,300
69,2,0.13576049997936934,4.0,153.0,50,0.1,300
70,3,0.1465152919990942,4.0,204.0,50,0.1,300
71,4,0.15685920894611627,4.0,255.0,50,0.1,300
72,5,0.16717895900364965,3.0,307.0,50,0.1,300
73,6,0.17751079192385077,3.0,358.0,50,0.1,300
74,7,0.19650062499567866,3.0,409.0,50,0.1,300
75,8,0.20688704191707075,3.0,460.0,50,0.1,300
76,9,0.2172112090047449,3.0,511.0,50,0.1,300
77,10,0.22769650002010167,3.0,562.0,50,0.1,300
78,11,0.23800654197111726,3.0,613.0,50,0.1,300
79,12,0.2483162919525057,3.0,664.0,50,0.1,300
80,13,0.26110804197378457,3.0,715.0,50,0.1,300
81,14,0.28148962499108166,3.0,766.0,50,0.1,300
82,15,0.29338291694875807,3.0,817.0,50,0.1,300
83,16,0.30825200001709163,2.0,869.0,50,0.1,300
84,17,0.3186835839878768,2.0,920.0,50,0.1,300
85,18,0.3290066249901429,2.0,971.0,50,0.1,300
86,19,0.3393524169223383,2.0,1022.0,50,0.1,300
87,20,0.35461279191076756,2.0,1073.0,50,0.1,300
88,21,0.37126191693823785,2.0,1124.0,50,0.1,300
89,22,0.38181154197081923,2.0,1175.0,50,0.1,300
90,23,0.39876924990676343,2.0,1226.0,50,0.1,300
91,24,0.4256656669313088,2.0,1277.0,50,0.1,300
92,25,0.43615379196126014,2.0,1328.0,50,0.1,300
93,26,0.44650966697372496,2.0,1379.0,50,0.1,300
94,27,0.4568834169767797,2.0,1430.0,50,0.1,300
95,28,0.4671814589528367,2.0,1481.0,50,0.1,300
96,29,0.47788154194131494,2.0,1532.0,50,0.1,300
97,30,0.49255974998231977,2.0,1583.0,50,0.1,300
98,31,0.5038760419702157,2.0,1634.0,50,0.1,300
99,32,0.5160613339394331,2.0,1685.0,50,0.1,300
100,33,0.5292862500064075,2.0,1736.0,50,0.1,300
101,34,0.5406456670025364,2.0,1787.0,50,0.1,300
102,35,0.5509682919364423,2.0,1838.0,50,0.1,300
103,36,0.561259042005986,2.0,1889.0,50,0.1,300
104,37,0.5715230419300497,2.0,1940.0,50,0.1,300
105,38,0.5817554169334471,2.0,1991.0,50,0.1,300
106,39,0.5944984590169042,2.0,2042.0,50,0.1,300
107,40,0.6050780420191586,2.0,2093.0,50,0.1,300
108,41,0.6154432919574901,2.0,2144.0,50,0.1,300
109,42,0.6257126670097932,2.0,2195.0,50,0.1,300
110,43,0.6359777499455959,2.0,2246.0,50,0.1,300
111,44,0.6546885420102626,2.0,2297.0,50,0.1,300
112,45,0.6706432920182124,2.0,2348.0,50,0.1,300
113,46,0.6810222089989111,2.0,2399.0,50,0.1,300
114,47,0.6914853749331087,2.0,2450.0,50,0.1,300
115,48,0.7018068749457598,2.0,2501.0,50,0.1,300
116,49,0.7126855839742348,2.0,2552.0,50,0.1,300
117,50,0.7251268749823794,2.0,2603.0,50,0.1,300
118,51,0.7359279169468209,2.0,2654.0,50,0.1,300
119,52,0.7463055839762092,2.0,2705.0,50,0.1,300
120,53,0.7566442500101402,2.0,2756.0,50,0.1,300
121,54,0.7669728340115398,2.0,2807.0,50,0.1,300
122,55,0.7777482919627801,2.0,2858.0,50,0.1,300
123,56,0.7930235419189557,2.0,2909.0,50,0.1,300
124,57,0.8044152499642223,2.0,2960.0,50,0.1,300
125,58,0.8149599590105936,2.0,3011.0,50,0.1,300
126,59,0.8354198340093717,2.0,3062.0,50,0.1,300
127,60,0.8457677089609206,2.0,3113.0,50,0.1,300
128,61,0.8560533339623362,2.0,3164.0,50,0.1,300
129,62,0.8663277499144897,2.0,3215.0,50,0.1,300
130,63,0.8766121249645948,2.0,3266.0,50,0.1,300
131,64,0.8868825419340283,2.0,3317.0,50,0.1,300
132,65,0.8971571249421686,2.0,3368.0,50,0.1,300
133,66,0.907414749963209,2.0,3419.0,50,0.1,300
134,0,0.013655041926540434,10.0,50.0,50,0.2,300
135,1,0.12394366692751646,4.0,102.0,50,0.2,300
136,2,0.13576049997936934,4.0,153.0,50,0.2,300
137,3,0.1465152919990942,4.0,204.0,50,0.2,300
138,4,0.15685920894611627,4.0,255.0,50,0.2,300
139,5,0.16717895900364965,4.0,306.0,50,0.2,300
140,6,0.17751079192385077,3.0,358.0,50,0.2,300
141,7,0.19650062499567866,3.0,409.0,50,0.2,300
142,8,0.20688704191707075,3.0,460.0,50,0.2,300
143,9,0.2172112090047449,2.0,512.0,50,0.2,300
144,10,0.22769650002010167,2.0,563.0,50,0.2,300
145,11,0.23800654197111726,2.0,614.0,50,0.2,300
146,12,0.2483162919525057,2.0,665.0,50,0.2,300
147,13,0.26110804197378457,2.0,716.0,50,0.2,300
148,14,0.28148962499108166,2.0,767.0,50,0.2,300
149,15,0.29338291694875807,2.0,818.0,50,0.2,300
150,16,0.30825200001709163,2.0,869.0,50,0.2,300
151,17,0.3186835839878768,2.0,920.0,50,0.2,300
152,18,0.3290066249901429,2.0,971.0,50,0.2,300
153,19,0.3393524169223383,2.0,1022.0,50,0.2,300
154,20,0.35461279191076756,2.0,1073.0,50,0.2,300
155,21,0.37126191693823785,2.0,1124.0,50,0.2,300
156,22,0.38181154197081923,2.0,1175.0,50,0.2,300
157,23,0.39876924990676343,2.0,1226.0,50,0.2,300
158,24,0.4256656669313088,2.0,1277.0,50,0.2,300
159,25,0.43615379196126014,2.0,1328.0,50,0.2,300
160,26,0.44650966697372496,2.0,1379.0,50,0.2,300
161,27,0.4568834169767797,2.0,1430.0,50,0.2,300
162,28,0.4671814589528367,2.0,1481.0,50,0.2,300
163,29,0.47788154194131494,2.0,1532.0,50,0.2,300
164,30,0.49255974998231977,2.0,1583.0,50,0.2,300
165,31,0.5038760419702157,2.0,1634.0,50,0.2,300
166,32,0.5160613339394331,2.0,1685.0,50,0.2,300
167,33,0.5292862500064075,2.0,1736.0,50,0.2,300
168,34,0.5406456670025364,2.0,1787.0,50,0.2,300
169,35,0.5509682919364423,2.0,1838.0,50,0.2,300
170,36,0.561259042005986,2.0,1889.0,50,0.2,300
171,37,0.5715230419300497,2.0,1940.0,50,0.2,300
172,38,0.5817554169334471,2.0,1991.0,50,0.2,300
173,39,0.5944984590169042,2.0,2042.0,50,0.2,300
174,40,0.6050780420191586,2.0,2093.0,50,0.2,300
175,41,0.6154432919574901,2.0,2144.0,50,0.2,300
176,42,0.6257126670097932,2.0,2195.0,50,0.2,300
177,43,0.6359777499455959,2.0,2246.0,50,0.2,300
178,44,0.6546885420102626,2.0,2297.0,50,0.2,300
179,45,0.6706432920182124,2.0,2348.0,50,0.2,300
180,46,0.6810222089989111,2.0,2399.0,50,0.2,300
181,47,0.6914853749331087,2.0,2450.0,50,0.2,300
182,48,0.7018068749457598,2.0,2501.0,50,0.2,300
183,49,0.7126855839742348,2.0,2552.0,50,0.2,300
184,50,0.7251268749823794,2.0,2603.0,50,0.2,300
185,51,0.7359279169468209,2.0,2654.0,50,0.2,300
186,52,0.7463055839762092,2.0,2705.0,50,0.2,300
187,53,0.7566442500101402,2.0,2756.0,50,0.2,300
188,54,0.7669728340115398,2.0,2807.0,50,0.2,300
189,55,0.7777482919627801,2.0,2858.0,50,0.2,300
190,56,0.7930235419189557,2.0,2909.0,50,0.2,300
191,57,0.8044152499642223,1.0,2961.0,50,0.2,300
192,58,0.8149599590105936,1.0,3012.0,50,0.2,300
193,59,0.8354198340093717,1.0,3063.0,50,0.2,300
194,60,0.8457677089609206,1.0,3114.0,50,0.2,300
195,61,0.8560533339623362,1.0,3165.0,50,0.2,300
196,62,0.8663277499144897,1.0,3216.0,50,0.2,300
197,63,0.8766121249645948,1.0,3267.0,50,0.2,300
198,64,0.8868825419340283,1.0,3318.0,50,0.2,300
199,65,0.8971571249421686,1.0,3369.0,50,0.2,300
200,66,0.907414749963209,1.0,3420.0,50,0.2,300
201,67,0.012170459027402103,1.0,3471.0,50,0.2,300
202,68,0.05311029206495732,1.0,3522.0,50,0.2,300
203,69,0.0635006669908762,1.0,3573.0,50,0.2,300
204,70,0.08031608397141099,1.0,3624.0,50,0.2,300
205,71,0.09691516705788672,1.0,3675.0,50,0.2,300
206,72,0.10783612506929785,1.0,3726.0,50,0.2,300
