,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.00010483304504305124,11.0,0.0,0,300,0
1,1,0.01024491700809449,11.0,1.0,0,300,0
2,2,0.010295207961462438,13.0,3.0,0,300,0
3,3,0.01033158297650516,15.0,5.0,0,300,0
4,4,0.01035441702697426,15.0,6.0,0,300,0
5,5,0.010377292055636644,15.0,7.0,0,300,0
6,6,0.010399832972325385,15.0,8.0,0,300,0
7,7,0.010422458057291806,15.0,9.0,0,300,0
8,8,0.010445083025842905,15.0,10.0,0,300,0
9,9,0.010468750027939677,15.0,11.0,0,300,0
10,10,0.010495624970644712,15.0,12.0,0,300,0
11,11,0.01053162501193583,16.0,14.0,0,300,0
12,12,0.010559124988503754,16.0,15.0,0,300,0
13,13,0.010602292022667825,17.0,17.0,0,300,0
14,14,0.01062824996188283,17.0,18.0,0,300,0
15,15,0.010652833036147058,17.0,19.0,0,300,0
16,16,0.010676875011995435,17.0,20.0,0,300,0
17,17,0.010702874977141619,17.0,21.0,0,300,0
18,18,0.010732167051173747,17.0,22.0,0,300,0
19,19,0.010758207994513214,17.0,23.0,0,300,0
20,20,0.010783500038087368,17.0,24.0,0,300,0
21,21,0.010821416974067688,19.0,26.0,0,300,0
22,22,0.010850041988305748,19.0,27.0,0,300,0
23,23,0.010876583051867783,19.0,28.0,0,300,0
24,24,0.010903166956268251,19.0,29.0,0,300,0
25,25,0.01093233295250684,19.0,30.0,0,300,0
26,26,0.010959916980937123,19.0,31.0,0,300,0
27,27,0.010987041983753443,19.0,32.0,0,300,0
28,28,0.01101462496444583,19.0,33.0,0,300,0
29,29,0.011041791993193328,19.0,34.0,0,300,0
30,30,0.011069625033997,19.0,35.0,0,300,0
31,31,0.01109779195394367,19.0,36.0,0,300,0
32,32,0.011125958058983088,19.0,37.0,0,300,0
33,33,0.011156458058394492,19.0,38.0,0,300,0
34,34,0.011185499955900013,19.0,39.0,0,300,0
35,35,0.011217999970540404,19.0,40.0,0,300,0
36,36,0.011247875052504241,19.0,41.0,0,300,0
37,37,0.011277124984189868,19.0,42.0,0,300,0
38,38,0.011306458036415279,19.0,43.0,0,300,0
39,39,0.011336292023770511,19.0,44.0,0,300,0
40,40,0.011366292019374669,19.0,45.0,0,300,0
41,41,0.01140941702760756,21.0,47.0,0,300,0
42,42,0.011441417038440704,21.0,48.0,0,300,0
43,43,0.011472624959424138,21.0,49.0,0,300,0
44,44,0.011503541958518326,21.0,50.0,0,300,0
45,45,0.011536083067767322,21.0,51.0,0,300,0
46,46,0.011569582973606884,21.0,52.0,0,300,0
47,47,0.011601499980315566,21.0,53.0,0,300,0
48,48,0.011633125017397106,21.0,54.0,0,300,0
49,49,0.011667625047266483,21.0,55.0,0,300,0
50,50,0.011700666975229979,21.0,56.0,0,300,0
51,51,0.01173300005029887,21.0,57.0,0,300,0
52,52,0.011765541974455118,21.0,58.0,0,300,0
53,53,0.011799957952462137,21.0,59.0,0,300,0
54,54,0.011848208028823137,23.0,61.0,0,300,0
55,55,0.011882417020387948,23.0,62.0,0,300,0
56,56,0.011916292016394436,23.0,63.0,0,300,0
57,57,0.01195054198615253,23.0,64.0,0,300,0
58,58,0.011986917001195252,23.0,65.0,0,300,0
59,59,0.012022000038996339,23.0,66.0,0,300,0
60,60,0.012056624982506037,23.0,67.0,0,300,0
61,61,0.012091750046238303,23.0,68.0,0,300,0
62,62,0.012126917019486427,23.0,69.0,0,300,0
63,63,0.012163750012405217,23.0,70.0,0,300,0
64,64,0.01220095797907561,23.0,71.0,0,300,0
65,65,0.01223879202734679,23.0,72.0,0,300,0
66,66,0.012275208020582795,23.0,73.0,0,300,0
67,67,0.012311542057432234,23.0,74.0,0,300,0
68,68,0.012348250020295382,23.0,75.0,0,300,0
69,69,0.012385000009089708,23.0,76.0,0,300,0
70,70,0.01242200005799532,23.0,77.0,0,300,0
71,71,0.01245912502054125,23.0,78.0,0,300,0
72,72,0.01249687501695007,23.0,79.0,0,300,0
73,73,0.012534625013358891,23.0,80.0,0,300,0
74,74,0.012572792009450495,23.0,81.0,0,300,0
75,75,0.012610625009983778,23.0,82.0,0,300,0
76,76,0.012649375014007092,23.0,83.0,0,300,0
77,77,0.012692874995991588,23.0,84.0,0,300,0
78,78,0.01273295795544982,23.0,85.0,0,300,0
79,79,0.012772124959155917,23.0,86.0,0,300,0
80,80,0.012811291962862015,23.0,87.0,0,300,0
81,81,0.012850500061176717,23.0,88.0,0,300,0
82,82,0.012890417012386024,23.0,89.0,0,300,0
83,83,0.01293149997945875,23.0,90.0,0,300,0
84,84,0.012972333002835512,23.0,91.0,0,300,0
85,85,0.013013749965466559,23.0,92.0,0,300,0
86,86,0.013055042014457285,23.0,93.0,0,300,0
87,87,0.013096958049573004,23.0,94.0,0,300,0
88,88,0.013138707960024476,23.0,95.0,0,300,0
89,89,0.013180625042878091,23.0,96.0,0,300,0
90,90,0.013222999987192452,23.0,97.0,0,300,0
91,91,0.013265958055853844,23.0,98.0,0,300,0
92,92,0.013309083064086735,23.0,99.0,0,300,0
