,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.00014845794066786766,37.0,0.0,0,300,0
1,1,0.009533582953736186,39.0,2.0,0,300,0
2,2,0.009576082928106189,39.0,3.0,0,300,0
3,3,0.009614457958377898,39.0,4.0,0,300,0
4,4,0.009651375003159046,39.0,5.0,0,300,0
5,5,0.00968854094389826,39.0,6.0,0,300,0
6,6,0.009725332958623767,39.0,7.0,0,300,0
7,7,0.009762499947100878,39.0,8.0,0,300,0
8,8,0.009799166000448167,39.0,9.0,0,300,0
9,9,0.00983716594055295,39.0,10.0,0,300,0
10,10,0.009878583019599319,39.0,11.0,0,300,0
11,11,0.009916499955579638,39.0,12.0,0,300,0
12,12,0.009954249951988459,39.0,13.0,0,300,0
13,13,0.009998332941904664,39.0,14.0,0,300,0
14,14,0.010040082968771458,39.0,15.0,0,300,0
15,15,0.010104749933816493,41.0,17.0,0,300,0
16,16,0.010168540989980102,43.0,19.0,0,300,0
17,17,0.010208082967437804,43.0,20.0,0,300,0
18,18,0.01024949993006885,43.0,21.0,0,300,0
19,19,0.010288874967955053,43.0,22.0,0,300,0
20,20,0.010328375035896897,43.0,23.0,0,300,0
21,21,0.010393540957011282,45.0,25.0,0,300,0
22,22,0.010435416013933718,45.0,26.0,0,300,0
23,23,0.010475290939211845,45.0,27.0,0,300,0
24,24,0.010515499976463616,45.0,28.0,0,300,0
25,25,0.010557999950833619,45.0,29.0,0,300,0
26,26,0.01059945800807327,45.0,30.0,0,300,0
27,27,0.010640291031450033,45.0,31.0,0,300,0
28,28,0.010681250016205013,45.0,32.0,0,300,0
29,29,0.010722790961153805,45.0,33.0,0,300,0
30,30,0.010764290927909315,45.0,34.0,0,300,0
31,31,0.010805750032886863,45.0,35.0,0,300,0
32,32,0.010847833007574081,45.0,36.0,0,300,0
33,33,0.010917583014816046,47.0,38.0,0,300,0
34,34,0.010960582992993295,47.0,39.0,0,300,0
35,35,0.011029165936633945,49.0,41.0,0,300,0
36,36,0.01107212493661791,49.0,42.0,0,300,0
37,37,0.011115083005279303,49.0,43.0,0,300,0
38,38,0.011161457980051637,49.0,44.0,0,300,0
39,39,0.011205582995899022,49.0,45.0,0,300,0
40,40,0.011251999996602535,49.0,46.0,0,300,0
41,41,0.011296374956145883,49.0,47.0,0,300,0
42,42,0.011366249993443489,51.0,49.0,0,300,0
43,43,0.011410624952986836,51.0,50.0,0,300,0
44,44,0.011455500032752752,51.0,51.0,0,300,0
45,45,0.011501958011649549,51.0,52.0,0,300,0
46,46,0.011548915994353592,51.0,53.0,0,300,0
47,47,0.011596082942560315,51.0,54.0,0,300,0
48,48,0.011730415979400277,53.0,56.0,0,300,0
49,49,0.011819500010460615,55.0,58.0,0,300,0
50,50,0.011871041031554341,55.0,59.0,0,300,0
51,51,0.011946832993999124,57.0,61.0,0,300,0
52,52,0.011997082969173789,57.0,62.0,0,300,0
53,53,0.012048332951962948,57.0,63.0,0,300,0
54,54,0.012097707949578762,57.0,64.0,0,300,0
55,55,0.012148165958933532,57.0,65.0,0,300,0
56,56,0.012199249933473766,57.0,66.0,0,300,0
57,57,0.012275499990209937,59.0,68.0,0,300,0
58,58,0.012324915966019034,59.0,69.0,0,300,0
59,59,0.012374707963317633,59.0,70.0,0,300,0
60,60,0.012424874934367836,59.0,71.0,0,300,0
61,61,0.012475791038013995,59.0,72.0,0,300,0
62,62,0.01252616592682898,59.0,73.0,0,300,0
63,63,0.012576333014294505,59.0,74.0,0,300,0
64,64,0.012627415941096842,59.0,75.0,0,300,0
65,65,0.012679915991611779,59.0,76.0,0,300,0
66,66,0.012731040944345295,59.0,77.0,0,300,0
67,67,0.012782249948941171,59.0,78.0,0,300,0
68,68,0.01283333299215883,59.0,79.0,0,300,0
69,69,0.012884708005003631,59.0,80.0,0,300,0
70,70,0.012936583021655679,59.0,81.0,0,300,0
71,71,0.012988458038307726,59.0,82.0,0,300,0
72,72,0.013040582998655736,59.0,83.0,0,300,0
73,73,0.013092875014990568,59.0,84.0,0,300,0
74,74,0.013145415927283466,59.0,85.0,0,300,0
75,75,0.013198332977481186,59.0,86.0,0,300,0
76,76,0.01325129100587219,59.0,87.0,0,300,0
77,77,0.013308707973919809,59.0,88.0,0,300,0
78,78,0.013363000005483627,59.0,89.0,0,300,0
79,79,0.013416790985502303,59.0,90.0,0,300,0
80,80,0.013471415964886546,59.0,91.0,0,300,0
81,81,0.013526457943953574,59.0,92.0,0,300,0
82,82,0.013580707949586213,59.0,93.0,0,300,0
83,83,0.013636082992888987,59.0,94.0,0,300,0
84,84,0.013690999941900373,59.0,95.0,0,300,0
85,85,0.013746207929216325,59.0,96.0,0,300,0
86,86,0.0138015829725191,59.0,97.0,0,300,0
87,87,0.013857124955393374,59.0,98.0,0,300,0
88,88,0.013913125032559037,59.0,99.0,0,300,0
89,89,0.013970040949061513,59.0,100.0,0,300,0
90,90,0.014026790973730385,59.0,101.0,0,300,0
91,91,0.01408320793416351,59.0,102.0,0,300,0
92,92,0.014139915932901204,59.0,103.0,0,300,0
93,93,0.014198457938618958,59.0,104.0,0,300,0
94,94,0.014256375026889145,59.0,105.0,0,300,0
95,95,0.014314290951006114,59.0,106.0,0,300,0
96,96,0.014372332952916622,59.0,107.0,0,300,0
97,97,0.01443025004118681,59.0,108.0,0,300,0
98,98,0.01449054095428437,59.0,109.0,0,300,0
99,99,0.014549916028045118,59.0,110.0,0,300,0
100,100,0.014608958037570119,59.0,111.0,0,300,0
101,101,0.01469504099804908,61.0,113.0,0,300,0
102,102,0.014754500007256866,61.0,114.0,0,300,0
103,103,0.014840457937680185,62.0,116.0,0,300,0
104,104,0.014900082955136895,62.0,117.0,0,300,0
105,105,0.014959833002649248,62.0,118.0,0,300,0
106,106,0.015020207967609167,62.0,119.0,0,300,0
107,107,0.015106540988199413,64.0,121.0,0,300,0
108,108,0.015167415956966579,64.0,122.0,0,300,0
109,109,0.015229583019390702,64.0,123.0,0,300,0
110,110,0.015290166018530726,64.0,124.0,0,300,0
111,111,0.01535100000910461,64.0,125.0,0,300,0
112,112,0.015411666012369096,64.0,126.0,0,300,0
113,113,0.015473166014999151,64.0,127.0,0,300,0
114,114,0.015535915968939662,64.0,128.0,0,300,0
115,115,0.015598583035171032,64.0,129.0,0,300,0
116,116,0.015660875011235476,64.0,130.0,0,300,0
117,117,0.015723290969617665,64.0,131.0,0,300,0
118,118,0.015786165953613818,64.0,132.0,0,300,0
119,119,0.01584975002333522,64.0,133.0,0,300,0
120,120,0.015913582989014685,64.0,134.0,0,300,0
121,121,0.015977040980942547,64.0,135.0,0,300,0
122,122,0.01604083296842873,64.0,136.0,0,300,0
123,123,0.016105082933790982,64.0,137.0,0,300,0
124,124,0.016169582959264517,64.0,138.0,0,300,0
125,125,0.016234082984738052,64.0,139.0,0,300,0
126,126,0.01629900000989437,64.0,140.0,0,300,0
127,127,0.016364790964871645,64.0,141.0,0,300,0
128,128,0.016429665964096785,64.0,142.0,0,300,0
129,129,0.01649745798204094,64.0,143.0,0,300,0
130,130,0.016563415993005037,64.0,144.0,0,300,0
131,131,0.016629082965664566,64.0,145.0,0,300,0
132,132,0.0166947910329327,64.0,146.0,0,300,0
133,133,0.016761249979026616,64.0,147.0,0,300,0
134,134,0.016828040941618383,64.0,148.0,0,300,0
135,135,0.016894457978196442,64.0,149.0,0,300,0
136,136,0.016961665940470994,64.0,150.0,0,300,0
137,137,0.01702870801091194,64.0,151.0,0,300,0
138,138,0.017096166033297777,64.0,152.0,0,300,0
139,139,0.017164124990813434,64.0,153.0,0,300,0
140,140,0.01723320793826133,64.0,154.0,0,300,0
141,141,0.017302999971434474,64.0,155.0,0,300,0
142,142,0.017371832975186408,64.0,156.0,0,300,0
143,143,0.017440333031117916,64.0,157.0,0,300,0
144,144,0.017509249970316887,64.0,158.0,0,300,0
145,145,0.017578291008248925,64.0,159.0,0,300,0
146,146,0.017647790955379605,64.0,160.0,0,300,0
147,147,0.01771699998062104,64.0,161.0,0,300,0
148,148,0.01778649992775172,64.0,162.0,0,300,0
149,149,0.0178570409771055,64.0,163.0,0,300,0
150,150,0.017927999957464635,64.0,164.0,0,300,0
151,151,0.017999541014432907,64.0,165.0,0,300,0
152,152,0.018070165999233723,64.0,166.0,0,300,0
153,153,0.01814091601409018,64.0,167.0,0,300,0
154,154,0.018213000032119453,64.0,168.0,0,300,0
155,155,0.01828579104039818,64.0,169.0,0,300,0
156,156,0.018359499983489513,64.0,170.0,0,300,0
157,157,0.018431250005960464,64.0,171.0,0,300,0
