,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,14.0,0,0.00028312508948147297,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",geometric,0.1,0.99,0.001,0.09999971545018106,0.1,300
1,300,27.0,398,0.03341870801523328,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]",geometric,0.1,0.99,0.001,0.09996641871584155,0.1,300
2,0,14.0,0,9.891600348055363e-05,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",geometric,0.5,0.99,0.001,0.49999950293071893,0.5,300
3,300,27.0,398,0.10788833303377032,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]",geometric,0.5,0.99,0.001,0.4994581368371606,0.5,300
4,0,14.0,0,0.00029737502336502075,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",geometric,1.0,0.99,0.001,0.9999970112856069,1.0,300
5,300,28.0,362,0.21603487501852214,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",geometric,1.0,0.99,0.001,0.9978311323497533,1.0,300
6,0,14.0,0,9.700004011392593e-05,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",geometric,2.0,0.99,0.001,1.9999980502349886,2.0,300
7,300,26.0,422,0.1414865420665592,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0]",geometric,2.0,0.99,0.001,1.9971580465566456,2.0,300
8,0,14.0,0,0.00010841700714081526,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",geometric,5.0,0.99,0.001,4.999994551866298,5.0,300
9,300,28.0,458,0.04503037501126528,"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",geometric,5.0,0.99,0.001,4.997737660010301,5.0,300
10,0,14.0,0,0.00010220799595117569,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",geometric,10.0,0.99,0.001,9.999989727758415,10,300
11,300,26.0,508,0.11508662498090416,"[0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",geometric,10.0,0.99,0.001,9.988440094391533,10,300
