,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
0,0,0.0008732910500839353,7.0,50.0,50,0.05,300
1,1,0.14396945806220174,9.0,102.0,50,0.05,300
2,2,0.14649958303198218,10.0,154.0,50,0.05,300
3,3,0.14898525003809482,10.0,205.0,50,0.05,300
4,4,0.15148791600950062,10.0,256.0,50,0.05,300
5,5,0.15374670806340873,10.0,307.0,50,0.05,300
6,6,0.155966000049375,10.0,358.0,50,0.05,300
7,7,0.15819187508895993,10.0,409.0,50,0.05,300
8,8,0.16042112500872463,10.0,460.0,50,0.05,300
9,9,0.16255216603167355,10.0,511.0,50,0.05,300
10,10,0.17967391607817262,10.0,562.0,50,0.05,300
11,11,0.18154783302452415,10.0,613.0,50,0.05,300
12,12,0.183339458075352,10.0,664.0,50,0.05,300
13,13,0.18513358302880079,10.0,715.0,50,0.05,300
14,14,0.18695962498895824,10.0,766.0,50,0.05,300
15,15,0.18874587502796203,10.0,817.0,50,0.05,300
16,16,0.19147366599645466,10.0,868.0,50,0.05,300
17,17,0.19331387500278652,10.0,919.0,50,0.05,300
18,18,0.19513712509069592,10.0,970.0,50,0.05,300
19,19,0.19696087506599724,10.0,1021.0,50,0.05,300
20,20,0.1987658750731498,10.0,1072.0,50,0.05,300
21,21,0.20089016598649323,10.0,1123.0,50,0.05,300
22,22,0.20273075008299202,10.0,1174.0,50,0.05,300
23,23,0.20456058299168944,10.0,1225.0,50,0.05,300
24,24,0.20641824998892844,10.0,1276.0,50,0.05,300
25,25,0.2082450829911977,10.0,1327.0,50,0.05,300
26,26,0.21044145803898573,10.0,1378.0,50,0.05,300
27,27,0.21226541604846716,10.0,1429.0,50,0.05,300
28,28,0.2240677080117166,10.0,1480.0,50,0.05,300
29,29,0.2272293750429526,10.0,1531.0,50,0.05,300
30,30,0.2290783750358969,10.0,1582.0,50,0.05,300
31,31,0.23096187505871058,10.0,1633.0,50,0.05,300
32,32,0.23276508308481425,10.0,1684.0,50,0.05,300
33,33,0.23471404099836946,10.0,1735.0,50,0.05,300
34,34,0.23655362508725375,10.0,1786.0,50,0.05,300
35,35,0.23836583306547254,10.0,1837.0,50,0.05,300
36,36,0.2401792500168085,10.0,1888.0,50,0.05,300
37,37,0.24197291606105864,10.0,1939.0,50,0.05,300
38,38,0.24377012508921325,10.0,1990.0,50,0.05,300
39,39,0.24561441608238965,10.0,2041.0,50,0.05,300
40,40,0.24751691601704806,10.0,2092.0,50,0.05,300
41,41,0.2493282500654459,10.0,2143.0,50,0.05,300
42,42,0.2511255000717938,10.0,2194.0,50,0.05,300
43,43,0.25292104098480195,10.0,2245.0,50,0.05,300
44,44,0.2547181660775095,10.0,2296.0,50,0.05,300
45,45,0.2565067500108853,10.0,2347.0,50,0.05,300
46,46,0.2582800410455093,10.0,2398.0,50,0.05,300
47,47,0.26005899999290705,10.0,2449.0,50,0.05,300
48,48,0.2618479580851272,10.0,2500.0,50,0.05,300
49,49,0.26364170806482434,10.0,2551.0,50,0.05,300
50,50,0.2654136250494048,10.0,2602.0,50,0.05,300
51,51,0.2671917910920456,10.0,2653.0,50,0.05,300
52,52,0.2689156250562519,10.0,2704.0,50,0.05,300
53,0,0.0008732910500839353,7.0,50.0,50,0.1,300
54,1,0.14396945806220174,9.0,102.0,50,0.1,300
55,2,0.14649958303198218,9.0,153.0,50,0.1,300
56,3,0.14898525003809482,9.0,204.0,50,0.1,300
57,4,0.15148791600950062,9.0,255.0,50,0.1,300
58,5,0.15374670806340873,10.0,307.0,50,0.1,300
59,6,0.155966000049375,10.0,358.0,50,0.1,300
60,7,0.15819187508895993,10.0,409.0,50,0.1,300
61,8,0.16042112500872463,10.0,460.0,50,0.1,300
62,9,0.16255216603167355,10.0,511.0,50,0.1,300
63,10,0.17967391607817262,10.0,562.0,50,0.1,300
64,11,0.18154783302452415,10.0,613.0,50,0.1,300
65,12,0.183339458075352,10.0,664.0,50,0.1,300
66,13,0.18513358302880079,10.0,715.0,50,0.1,300
67,14,0.18695962498895824,10.0,766.0,50,0.1,300
68,15,0.18874587502796203,10.0,817.0,50,0.1,300
69,16,0.19147366599645466,10.0,868.0,50,0.1,300
70,17,0.19331387500278652,10.0,919.0,50,0.1,300
71,18,0.19513712509069592,10.0,970.0,50,0.1,300
72,19,0.19696087506599724,10.0,1021.0,50,0.1,300
73,20,0.1987658750731498,10.0,1072.0,50,0.1,300
74,21,0.20089016598649323,10.0,1123.0,50,0.1,300
75,22,0.20273075008299202,10.0,1174.0,50,0.1,300
76,23,0.20456058299168944,10.0,1225.0,50,0.1,300
77,24,0.20641824998892844,10.0,1276.0,50,0.1,300
78,25,0.2082450829911977,10.0,1327.0,50,0.1,300
79,26,0.21044145803898573,10.0,1378.0,50,0.1,300
80,27,0.21226541604846716,10.0,1429.0,50,0.1,300
81,28,0.2240677080117166,10.0,1480.0,50,0.1,300
82,29,0.2272293750429526,10.0,1531.0,50,0.1,300
83,30,0.2290783750358969,10.0,1582.0,50,0.1,300
84,31,0.23096187505871058,10.0,1633.0,50,0.1,300
85,32,0.23276508308481425,10.0,1684.0,50,0.1,300
86,33,0.23471404099836946,10.0,1735.0,50,0.1,300
87,34,0.23655362508725375,10.0,1786.0,50,0.1,300
88,35,0.23836583306547254,10.0,1837.0,50,0.1,300
89,36,0.2401792500168085,10.0,1888.0,50,0.1,300
90,37,0.24197291606105864,10.0,1939.0,50,0.1,300
91,38,0.24377012508921325,10.0,1990.0,50,0.1,300
92,39,0.24561441608238965,10.0,2041.0,50,0.1,300
93,40,0.24751691601704806,10.0,2092.0,50,0.1,300
94,41,0.2493282500654459,10.0,2143.0,50,0.1,300
95,42,0.2511255000717938,10.0,2194.0,50,0.1,300
96,43,0.25292104098480195,10.0,2245.0,50,0.1,300
97,44,0.2547181660775095,10.0,2296.0,50,0.1,300
98,45,0.2565067500108853,10.0,2347.0,50,0.1,300
99,46,0.2582800410455093,10.0,2398.0,50,0.1,300
100,47,0.26005899999290705,10.0,2449.0,50,0.1,300
101,48,0.2618479580851272,10.0,2500.0,50,0.1,300
102,49,0.26364170806482434,10.0,2551.0,50,0.1,300
103,50,0.2654136250494048,10.0,2602.0,50,0.1,300
104,51,0.2671917910920456,10.0,2653.0,50,0.1,300
105,52,0.2689156250562519,10.0,2704.0,50,0.1,300
106,53,0.0009615829912945628,10.0,2755.0,50,0.1,300
107,54,0.29816316708456725,10.0,2806.0,50,0.1,300
108,55,0.3001189170172438,10.0,2857.0,50,0.1,300
109,0,0.0008732910500839353,7.0,50.0,50,0.2,300
110,1,0.14396945806220174,9.0,102.0,50,0.2,300
111,2,0.14649958303198218,9.0,153.0,50,0.2,300
112,3,0.14898525003809482,9.0,204.0,50,0.2,300
113,4,0.15148791600950062,10.0,256.0,50,0.2,300
114,5,0.15374670806340873,10.0,307.0,50,0.2,300
115,6,0.155966000049375,10.0,358.0,50,0.2,300
116,7,0.15819187508895993,10.0,409.0,50,0.2,300
117,8,0.16042112500872463,10.0,460.0,50,0.2,300
118,9,0.16255216603167355,10.0,511.0,50,0.2,300
119,10,0.17967391607817262,10.0,562.0,50,0.2,300
120,11,0.18154783302452415,10.0,613.0,50,0.2,300
121,12,0.183339458075352,10.0,664.0,50,0.2,300
122,13,0.18513358302880079,10.0,715.0,50,0.2,300
123,14,0.18695962498895824,10.0,766.0,50,0.2,300
124,15,0.18874587502796203,10.0,817.0,50,0.2,300
125,16,0.19147366599645466,10.0,868.0,50,0.2,300
126,17,0.19331387500278652,10.0,919.0,50,0.2,300
127,18,0.19513712509069592,10.0,970.0,50,0.2,300
128,19,0.19696087506599724,10.0,1021.0,50,0.2,300
129,20,0.1987658750731498,10.0,1072.0,50,0.2,300
130,21,0.20089016598649323,10.0,1123.0,50,0.2,300
131,22,0.20273075008299202,10.0,1174.0,50,0.2,300
132,23,0.20456058299168944,10.0,1225.0,50,0.2,300
