,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,4.0,0,0.0001889580162242055,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0,300,0
1,300,10.0,306,0.0428301669890061,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,300,0
