,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,4.0,0,0.00019762502051889896,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0]",0,300,0
1,300,10.0,306,0.12369749997742474,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,300,0
