,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
0,0,8.0,0,0.0013467080425471067,"[0, 6, 2, 9, 4, 4, 5, 3, 5, 2]",0,300,0
1,300,2.0,90,0.039031874970532954,"[1, 6, 4, 9, 4, 0, 5, 3, 5, 7]",0,300,0
