,Iteration,Time,Fitness,FEvals,Restarts,max_iters,current_restart
0,0,0.0013467080425471067,8.0,0.0,0,300,0
1,1,0.02090175007469952,8.0,1.0,0,300,0
2,2,0.021112792077474296,8.0,2.0,0,300,0
3,3,0.02131149999331683,8.0,3.0,0,300,0
4,4,0.021506375051103532,8.0,4.0,0,300,0
5,5,0.021700332988984883,8.0,5.0,0,300,0
6,6,0.022071167011745274,7.0,7.0,0,300,0
7,7,0.022263667080551386,7.0,8.0,0,300,0
8,8,0.022455833037383854,7.0,9.0,0,300,0
9,9,0.02282316703349352,6.0,11.0,0,300,0
10,10,0.023015417042188346,6.0,12.0,0,300,0
11,11,0.023206708021461964,6.0,13.0,0,300,0
12,12,0.02339812507852912,6.0,14.0,0,300,0
13,13,0.02359304204583168,6.0,15.0,0,300,0
14,14,0.023962292005307972,5.0,17.0,0,300,0
15,15,0.024163207970559597,5.0,18.0,0,300,0
16,16,0.02435974997933954,5.0,19.0,0,300,0
17,17,0.024554667063057423,5.0,20.0,0,300,0
18,18,0.02475141698960215,5.0,21.0,0,300,0
19,19,0.024943958036601543,5.0,22.0,0,300,0
20,20,0.025310125085525215,4.0,24.0,0,300,0
21,21,0.025503500015474856,4.0,25.0,0,300,0
22,22,0.025696417083963752,4.0,26.0,0,300,0
23,23,0.025889958022162318,4.0,27.0,0,300,0
24,24,0.026084542041644454,4.0,28.0,0,300,0
25,25,0.02645308303181082,3.0,30.0,0,300,0
26,26,0.026647375081665814,3.0,31.0,0,300,0
27,27,0.026841458049602807,3.0,32.0,0,300,0
28,28,0.027036042069084942,3.0,33.0,0,300,0
29,29,0.027232458000071347,3.0,34.0,0,300,0
30,30,0.027426667045801878,3.0,35.0,0,300,0
31,31,0.027621917077340186,3.0,36.0,0,300,0
32,32,0.027817249996587634,3.0,37.0,0,300,0
33,33,0.028017417062073946,3.0,38.0,0,300,0
34,34,0.028387167025357485,2.0,40.0,0,300,0
35,35,0.02858350006863475,2.0,41.0,0,300,0
36,36,0.02878345805220306,2.0,42.0,0,300,0
37,37,0.028982207993976772,2.0,43.0,0,300,0
38,38,0.02917987504042685,2.0,44.0,0,300,0
39,39,0.029377042083069682,2.0,45.0,0,300,0
40,40,0.029573792009614408,2.0,46.0,0,300,0
41,41,0.029771208064630628,2.0,47.0,0,300,0
42,42,0.029976041987538338,2.0,48.0,0,300,0
43,43,0.030178125016391277,2.0,49.0,0,300,0
44,44,0.030376499984413385,2.0,50.0,0,300,0
45,45,0.030576833058148623,2.0,51.0,0,300,0
46,46,0.030780749977566302,2.0,52.0,0,300,0
47,47,0.030984041979536414,2.0,53.0,0,300,0
48,48,0.031189417000859976,2.0,54.0,0,300,0
49,49,0.03138862503692508,2.0,55.0,0,300,0
50,50,0.03158958302810788,2.0,56.0,0,300,0
51,51,0.03178808302618563,2.0,57.0,0,300,0
52,52,0.031986874993890524,2.0,58.0,0,300,0
53,53,0.032517958083190024,2.0,59.0,0,300,0
54,54,0.03278500004671514,2.0,60.0,0,300,0
55,55,0.033007875084877014,2.0,61.0,0,300,0
56,56,0.03321899997536093,2.0,62.0,0,300,0
57,57,0.03343095805030316,2.0,63.0,0,300,0
58,58,0.033639000030234456,2.0,64.0,0,300,0
59,59,0.033846333040855825,2.0,65.0,0,300,0
60,60,0.034053375013172626,2.0,66.0,0,300,0
61,61,0.03425991698168218,2.0,67.0,0,300,0
62,62,0.03446854208596051,2.0,68.0,0,300,0
63,63,0.03467354201711714,2.0,69.0,0,300,0
64,64,0.03487841703463346,2.0,70.0,0,300,0
65,65,0.035085582989268005,2.0,71.0,0,300,0
66,66,0.03529350005555898,2.0,72.0,0,300,0
67,67,0.035499957972206175,2.0,73.0,0,300,0
68,68,0.03570662497077137,2.0,74.0,0,300,0
69,69,0.035913457977585495,2.0,75.0,0,300,0
70,70,0.036120250006206334,2.0,76.0,0,300,0
71,71,0.036327083013020456,2.0,77.0,0,300,0
72,72,0.03653333301190287,2.0,78.0,0,300,0
73,73,0.036740042036399245,2.0,79.0,0,300,0
74,74,0.036947417072951794,2.0,80.0,0,300,0
75,75,0.03715450002346188,2.0,81.0,0,300,0
76,76,0.037360541988164186,2.0,82.0,0,300,0
77,77,0.03757108305580914,2.0,83.0,0,300,0
78,78,0.0377792080398649,2.0,84.0,0,300,0
79,79,0.03798716701567173,2.0,85.0,0,300,0
80,80,0.0381957080680877,2.0,86.0,0,300,0
81,81,0.03840441699139774,2.0,87.0,0,300,0
82,82,0.03861329203937203,2.0,88.0,0,300,0
83,83,0.038822083035483956,2.0,89.0,0,300,0
84,84,0.039031874970532954,2.0,90.0,0,300,0
