,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.00984424992930144,11.0,50.0,True,50,0.1,300
1,1,0.043155457940883934,4.0,102.0,True,50,0.1,300
2,2,0.06365516595542431,4.0,153.0,True,50,0.1,300
3,3,0.07939337496645749,4.0,204.0,True,50,0.1,300
4,4,0.10212079097982496,4.0,255.0,True,50,0.1,300
5,5,0.11780629097484052,4.0,306.0,True,50,0.1,300
6,6,0.1334181249840185,4.0,357.0,True,50,0.1,300
7,7,0.1489277909277007,4.0,408.0,True,50,0.1,300
8,8,0.1722060409374535,4.0,459.0,True,50,0.1,300
9,9,0.18785849993582815,4.0,510.0,True,50,0.1,300
10,10,0.20335345796775073,4.0,561.0,True,50,0.1,300
11,11,0.2286549579584971,4.0,612.0,True,50,0.1,300
12,12,0.24858158291317523,4.0,663.0,True,50,0.1,300
13,13,0.2682388329412788,4.0,714.0,True,50,0.1,300
14,14,0.28376824990846217,4.0,765.0,True,50,0.1,300
15,15,0.3069324579555541,4.0,816.0,True,50,0.1,300
16,16,0.32255462498869747,4.0,867.0,True,50,0.1,300
17,17,0.3380029998952523,4.0,918.0,True,50,0.1,300
18,18,0.35339754098095,4.0,969.0,True,50,0.1,300
19,19,0.3736009579151869,4.0,1020.0,True,50,0.1,300
20,20,0.38968795794062316,4.0,1071.0,True,50,0.1,300
21,21,0.40677933290135115,4.0,1122.0,True,50,0.1,300
22,22,0.4284437909955159,4.0,1173.0,True,50,0.1,300
23,23,0.44404458289500326,4.0,1224.0,True,50,0.1,300
24,24,0.46775904099922627,4.0,1275.0,True,50,0.1,300
25,25,0.49027124990243465,4.0,1326.0,True,50,0.1,300
26,26,0.5130926659330726,4.0,1377.0,True,50,0.1,300
27,27,0.5287084159208462,4.0,1428.0,True,50,0.1,300
28,28,0.5449012499302626,4.0,1479.0,True,50,0.1,300
29,29,0.5605648329947144,4.0,1530.0,True,50,0.1,300
30,30,0.5763009579386562,4.0,1581.0,True,50,0.1,300
31,31,0.5924434579210356,4.0,1632.0,True,50,0.1,300
32,32,0.612484790966846,4.0,1683.0,True,50,0.1,300
33,33,0.628118124906905,4.0,1734.0,True,50,0.1,300
34,34,0.6435904999962077,4.0,1785.0,True,50,0.1,300
35,35,0.6590792499482632,4.0,1836.0,True,50,0.1,300
36,36,0.6818549999734387,4.0,1887.0,True,50,0.1,300
37,37,0.6975333750015125,4.0,1938.0,True,50,0.1,300
38,38,0.7131387079134583,4.0,1989.0,True,50,0.1,300
39,39,0.7380647079553455,4.0,2040.0,True,50,0.1,300
40,40,0.7536101659061387,4.0,2091.0,True,50,0.1,300
41,41,0.7690565409138799,4.0,2142.0,True,50,0.1,300
42,42,0.7846666659461334,4.0,2193.0,True,50,0.1,300
43,43,0.8005584159400314,4.0,2244.0,True,50,0.1,300
44,44,0.8165391659131274,4.0,2295.0,True,50,0.1,300
45,45,0.8389167909044772,4.0,2346.0,True,50,0.1,300
46,46,0.8557264159899205,4.0,2397.0,True,50,0.1,300
47,47,0.8714774159016088,4.0,2448.0,True,50,0.1,300
48,48,0.8872030409984291,4.0,2499.0,True,50,0.1,300
49,49,0.9028274999000132,4.0,2550.0,True,50,0.1,300
50,50,0.918563290964812,4.0,2601.0,True,50,0.1,300
51,51,0.9344996250001714,4.0,2652.0,True,50,0.1,300
52,0,0.00984424992930144,11.0,50.0,True,50,0.2,300
53,1,0.043155457940883934,5.0,102.0,True,50,0.2,300
54,2,0.06365516595542431,4.0,154.0,True,50,0.2,300
55,3,0.07939337496645749,4.0,205.0,True,50,0.2,300
56,4,0.10212079097982496,4.0,256.0,True,50,0.2,300
57,5,0.11780629097484052,4.0,307.0,True,50,0.2,300
58,6,0.1334181249840185,4.0,358.0,True,50,0.2,300
59,7,0.1489277909277007,4.0,409.0,True,50,0.2,300
60,8,0.1722060409374535,4.0,460.0,True,50,0.2,300
61,9,0.18785849993582815,4.0,511.0,True,50,0.2,300
62,10,0.20335345796775073,4.0,562.0,True,50,0.2,300
63,11,0.2286549579584971,4.0,613.0,True,50,0.2,300
64,12,0.24858158291317523,4.0,664.0,True,50,0.2,300
